,0,1,2,3,4
1273,0.03,0.01,0.05,0.05,0.03
1274,0.01,0.05,,0.01,0.03
1275,0.03,,0.01,0.07,0.03
1276,0.07,0.05,0.01,,0.01
1277,0.01,0.01,0.03,0.01,0.03
1278,0.01,0.03,0.03,0.03,0.07
1279,0.03,0.03,0.03,0.03,0.01
1280,0.03,0.03,0.03,0.03,0.01
1281,0.03,0.03,0.03,0.01,0.03
1282,0.03,0.03,0.03,0.03,0.03
1283,0.03,0.03,0.07,0.07,0.03
1284,0.01,0.07,0.01,0.01,0.03
1285,0.07,0.01,0.03,0.01,0.03
1286,0.01,0.03,0.05,0.03,0.03
1287,0.01,0.05,0.07,0.03,0.07
1288,0.05,0.07,0.05,0.03,0.01
1289,0.07,0.05,0.05,0.03,0.01
1290,0.05,0.07,0.07,0.03,0.03
1291,0.07,0.07,0.05,0.03,0.07
1292,0.07,0.05,0.03,0.07,0.05
1293,0.07,0.03,0.03,0.01,0.07
1294,0.03,0.03,0.03,0.03,0.07
1295,0.03,0.03,0.01,0.07,0.05
1296,0.03,0.01,0.01,0.07,0.03
1297,0.01,0.01,0.07,0.05,0.03
1298,0.01,0.07,0.05,0.05,0.03
1299,,0.05,0.03,0.07,0.01
1300,0.05,0.03,0.01,0.05,0.01
1301,0.03,0.01,0.01,0.03,
1302,0.01,0.01,0.03,0.03,0.05
1303,0.01,0.03,0.05,0.03,0.01
1304,0.03,0.05,0.01,0.01,0.01
1305,0.05,0.03,0.03,0.01,0.01
1306,0.01,0.03,0.03,0.07,0.03
1307,0.03,0.01,0.03,0.05,0.05
1308,0.03,0.01,0.01,0.03,0.01
1309,0.03,0.01,0.01,0.01,0.03
1310,0.01,0.03,0.03,0.01,0.01
1311,0.01,0.01,0.03,0.03,0.01
1312,0.03,0.03,0.03,0.05,0.01
1313,0.03,0.03,0.03,0.01,0.03
1314,0.03,0.01,0.03,0.03,0.01
1315,0.03,0.03,0.05,0.01,0.03
1316,0.03,0.05,0.01,0.01,0.03
1317,0.05,0.01,0.03,0.01,0.01
1318,0.01,0.03,0.01,0.03,0.03
1319,0.03,0.01,0.03,0.01,0.05
1320,0.01,0.03,0.03,0.03,0.01
1321,0.03,0.03,0.03,0.03,0.03
1322,0.01,0.03,0.03,0.01,0.01
1323,0.03,0.03,0.01,0.03,0.03
1324,0.03,0.01,0.01,0.05,0.01
1325,0.01,0.01,0.01,0.01,0.03
1326,0.03,0.01,0.01,0.03,0.03
1327,0.01,0.01,0.03,0.01,0.01
1328,0.01,0.03,0.01,0.03,0.03
1329,0.03,0.01,0.01,0.01,0.01
1330,0.01,0.01,0.03,0.03,0.01
1331,0.01,0.05,0.03,0.03,0.03
1332,0.05,0.03,0.03,0.01,0.01
1333,0.03,0.03,0.03,0.03,0.01
1334,0.05,0.03,0.03,0.01,0.05
1335,0.03,0.03,0.01,0.01,0.03
1336,0.03,0.01,0.03,0.03,0.03
1337,0.01,0.03,0.03,0.01,0.03
1338,0.03,0.03,0.03,0.01,0.03
1339,0.03,0.03,0.01,0.03,0.01
1340,0.03,0.01,0.01,0.03,0.03
1341,0.01,0.01,0.05,0.03,0.03
1342,0.01,0.03,0.05,0.03,0.03
1343,0.03,0.05,0.05,0.03,0.01
1344,0.05,0.05,0.01,0.01,0.01
1345,0.03,0.01,0.01,0.03,0.03
1346,0.01,0.03,0.01,0.03,0.03
1347,0.03,0.03,0.05,0.03,0.03
1348,0.03,0.03,0.05,0.01,0.01
1349,0.03,0.05,0.01,0.01,0.03
1350,0.03,0.01,0.03,0.03,0.03
1351,0.01,0.03,0.01,0.05,0.03
1352,0.03,0.01,0.01,0.03,0.03
1353,0.01,0.01,0.03,0.01,0.01
1354,0.01,0.01,0.01,0.03,0.03
1355,0.03,0.03,0.01,0.03,0.01
1356,0.01,0.01,0.03,0.01,0.01
1357,0.03,0.03,0.03,0.03,0.01
1358,0.03,0.01,0.05,0.01,0.03
1359,0.03,0.03,0.03,0.03,0.01
1360,0.05,0.03,0.01,0.01,0.03
1361,0.03,0.01,0.05,0.01,0.01
1362,0.01,0.05,0.05,0.03,0.03
1363,0.05,0.05,0.05,0.03,0.03
1364,0.05,0.03,0.03,0.01,0.01
1365,0.05,0.03,0.03,0.03,0.05
1366,0.03,0.03,0.05,0.01,0.05
1367,0.03,0.03,0.03,0.03,0.05
1368,0.03,0.01,0.03,0.03,0.03
1369,0.03,0.01,0.03,0.03,0.03
1370,0.01,0.03,0.05,0.05,0.05
1371,0.03,0.03,0.01,0.05,0.03
1372,0.03,0.01,0.03,0.05,0.01
1373,0.03,0.01,0.01,0.03,0.03
1374,0.01,0.01,0.01,0.03,0.03
1375,0.01,0.01,0.01,0.03,0.01
1376,0.01,0.01,0.03,0.01,0.01
1377,0.01,0.03,0.01,0.01,0.01
1378,0.03,0.01,0.03,0.03,0.01
1379,0.01,0.03,0.03,0.03,0.01
1380,0.03,0.03,0.03,0.01,0.03
1381,0.03,0.03,0.03,0.01,0.01
1382,0.03,0.03,0.05,0.01,0.05
1383,0.03,0.05,0.03,0.01,0.03
1384,0.05,0.05,0.03,0.01,0.03
1385,0.03,0.05,0.03,0.03,0.05
1386,0.05,0.03,0.01,0.01,0.03
1387,0.03,0.03,0.01,0.03,0.05
1388,0.01,0.01,0.03,0.03,0.03
1389,0.01,0.03,0.03,0.03,0.03
1390,0.03,0.03,0.01,0.03,0.01
1391,0.03,0.01,0.01,0.03,0.01
1392,0.01,0.01,0.01,0.05,0.03
1393,0.01,0.01,0.03,0.01,0.03
1394,0.01,0.03,0.03,0.01,0.01
1395,0.03,0.03,0.03,0.01,0.01
1396,0.03,0.03,0.01,0.01,0.01
1397,0.01,0.01,0.01,0.03,0.03
1398,0.03,0.01,0.03,0.03,0.03
1399,0.01,0.03,0.03,0.01,0.01
1400,0.03,0.05,0.03,0.01,0.03
1401,0.05,0.03,0.03,0.01,0.01
1402,0.03,0.03,0.03,0.03,0.03
1403,0.03,0.03,0.01,0.03,0.03
1404,0.03,0.01,0.01,0.03,0.03
1405,0.01,0.01,0.01,0.01,0.03
1406,0.01,0.01,0.01,0.01,0.03
1407,0.01,0.01,0.03,0.03,0.01
1408,0.01,0.03,0.05,0.03,0.01
1409,0.03,0.07,,0.05,0.01
1410,0.05,,0.07,0.03,0.01
1411,,,0.07,0.03,0.03
1412,0.07,0.05,0.03,0.01,0.05
1413,0.05,0.03,0.05,0.01,0.07
1414,0.03,0.07,0.03,0.01,
1415,0.07,0.03,0.01,0.01,0.03
1416,0.03,0.01,0.01,0.03,0.03
1417,0.01,0.01,0.03,0.05,0.05
1418,0.01,0.03,0.05,,0.03
1419,0.03,0.05,0.03,,0.01
1420,0.05,0.03,0.03,0.05,0.01
1421,0.03,0.03,0.01,0.03,0.03
1422,0.01,0.01,0.01,0.05,0.05
1423,0.03,0.01,0.03,0.03,0.03
1424,0.01,0.03,0.01,0.01,0.03
1425,0.03,0.01,0.03,0.01,0.01
1426,0.01,0.03,0.05,0.03,0.01
1427,0.03,0.07,0.03,0.05,0.03
1428,0.07,0.05,0.03,0.03,0.01
1429,0.03,0.03,0.03,0.03,0.03
1430,0.03,0.01,0.03,0.01,0.05
1431,0.03,0.03,0.05,0.01,0.03
1432,0.03,0.07,0.05,0.03,0.03
1433,0.05,0.05,0.07,0.01,0.03
1434,0.07,0.07,0.05,0.03,0.03
1435,0.05,0.05,0.01,0.05,0.05
1436,0.05,0.01,0.01,0.03,0.05
1437,0.01,0.01,0.01,0.03,0.07
1438,0.01,0.01,0.03,0.03,0.05
1439,0.01,0.03,0.01,0.03,0.01
1440,0.03,0.01,0.05,0.05,0.01
1441,0.01,0.05,0.01,0.07,0.01
1442,0.05,0.01,0.03,0.05,0.03
1443,0.01,0.03,0.03,0.05,0.01
1444,0.05,0.03,0.01,0.01,0.05
1445,0.03,0.01,0.03,0.01,0.01
1446,0.01,0.03,0.03,0.01,0.03
1447,0.03,0.03,0.01,0.03,0.03
1448,0.03,0.01,0.03,0.01,0.01
1449,0.01,0.03,0.03,0.05,0.03
1450,0.03,0.03,0.03,0.01,0.03
1451,0.03,0.03,0.01,0.03,0.01
1452,0.03,0.01,0.01,0.03,0.03
1453,0.01,0.01,0.03,0.01,0.03
1454,0.01,0.03,0.05,0.03,0.03
1455,0.03,0.05,,0.03,0.01
1456,0.05,,0.07,0.01,0.01
1457,,0.07,0.07,0.03,0.03
1458,0.07,0.07,0.03,0.03,0.05
1459,0.07,0.03,0.05,0.03,
1460,0.03,0.05,0.01,0.01,0.07
1461,0.05,0.01,0.01,0.01,
1462,0.01,0.01,0.01,0.03,0.01
1463,0.01,0.01,0.01,0.05,0.05
1464,0.01,0.01,0.01,,0.01
1465,0.01,0.01,0.03,0.07,0.01
1466,0.01,0.01,0.01,0.07,0.01
1467,0.01,0.03,0.01,0.03,0.01
1468,0.01,0.05,0.01,0.05,0.01
1469,0.01,0.03,0.03,0.01,0.03
1470,0.01,0.01,0.03,0.01,0.01
1471,0.01,0.03,0.01,0.01,0.01
1472,0.03,0.01,0.03,0.01,0.01
1473,0.01,0.03,0.03,0.01,0.03
1474,0.03,0.03,0.03,0.01,0.03
1475,0.03,0.03,0.05,0.03,0.01
1476,0.03,0.05,0.03,0.03,0.03
1477,0.05,0.01,0.05,0.03,0.03
1478,0.01,0.03,0.07,0.01,0.03
1479,0.03,0.05,0.05,0.03,0.05
1480,0.05,0.05,0.07,0.01,0.03
1481,0.05,0.07,0.03,0.03,0.03
1482,0.07,0.03,0.07,0.03,0.05
1483,0.03,0.07,0.05,0.03,0.07
1484,0.07,0.05,0.03,0.03,0.05
1485,0.05,0.03,0.01,0.01,0.03
1486,0.03,0.01,0.03,0.03,0.07
1487,0.01,0.03,0.03,0.05,0.05
1488,0.03,0.03,0.01,0.05,0.03
1489,0.03,0.01,0.03,0.05,0.01
1490,0.01,0.03,0.05,0.07,0.03
1491,0.05,0.05,0.01,,0.03
1492,0.05,0.01,0.01,0.07,0.01
1493,0.01,0.01,0.01,0.03,0.05
1494,0.01,0.03,0.03,0.01,0.05
1495,0.01,0.03,0.03,0.03,0.01
1496,0.03,0.03,0.01,0.03,0.01
1497,0.03,0.01,0.01,0.01,0.01
1498,0.01,0.01,0.03,0.03,0.03
1499,0.01,0.03,0.01,0.05,0.03
1500,0.03,0.01,0.03,0.01,0.01
1501,0.01,0.03,0.03,0.01,0.01
1502,0.05,0.03,0.01,0.01,0.03
1503,0.05,0.01,0.03,0.03,0.01
1504,0.01,0.03,0.01,0.03,0.03
1505,0.03,0.01,0.05,0.01,0.05
1506,0.01,0.05,,0.01,0.01
1507,0.05,,0.07,0.03,0.05
1508,0.07,0.07,0.01,0.01,0.01
1509,0.07,0.01,0.01,0.03,0.05
1510,0.01,0.01,0.01,0.03,0.07
1511,0.01,0.01,0.03,0.01,0.07
1512,0.01,0.03,0.01,0.03,0.01
1513,0.03,0.01,0.05,0.01,0.01
1514,0.01,0.05,0.03,0.05,0.01
1515,0.05,0.03,0.03,,0.03
1516,0.03,0.03,0.01,0.05,0.01
1517,0.03,0.01,0.03,0.01,0.05
1518,0.01,0.03,0.01,0.01,0.03
1519,0.03,0.01,0.03,0.01,0.03
1520,0.01,0.01,0.03,0.03,0.03
1521,0.03,0.03,0.03,0.01,0.03
1522,0.03,0.03,0.01,0.05,0.01
1523,0.03,0.01,0.01,0.03,0.01
1524,0.01,0.01,0.03,0.03,0.03
1525,0.01,0.03,0.01,0.03,0.03
1526,0.03,0.01,0.03,0.03,0.01
1527,0.01,0.01,0.03,0.01,0.01
1528,0.03,0.05,0.01,0.03,0.03
1529,0.03,0.01,0.03,0.03,0.01
1530,0.01,0.03,0.07,0.03,0.01
1531,0.03,0.07,0.03,0.01,0.05
1532,0.07,0.03,0.05,0.01,0.01
1533,0.03,0.05,0.05,0.03,0.03
1534,0.05,0.05,0.03,0.01,0.07
1535,0.03,0.03,0.01,0.01,0.03
1536,0.03,0.01,0.03,0.03,0.05
1537,0.01,0.03,0.05,0.01,0.03
1538,0.03,0.05,0.01,0.03,0.03
1539,0.05,0.01,0.01,,0.01
1540,0.01,0.01,0.01,0.03,0.03
1541,0.01,0.01,0.03,0.05,0.05
1542,0.01,0.01,0.03,0.05,0.01
1543,0.03,0.03,0.03,0.03,0.01
1544,0.03,0.03,0.03,0.01,0.01
1545,0.03,0.03,0.05,0.03,0.03
1546,0.03,0.05,0.01,0.05,0.03
1547,0.05,0.01,0.01,0.01,0.03
1548,0.03,0.01,0.01,0.01,0.03
1549,0.01,0.01,0.05,0.01,0.05
1550,0.01,0.05,0.07,0.01,0.01
1551,0.05,0.07,0.07,0.03,0.01
1552,0.07,0.07,0.05,0.03,0.01
1553,0.07,0.05,,0.03,0.05
1554,0.05,,,0.07,0.07
1555,,,0.05,0.03,0.07
1556,0.07,0.07,0.05,0.01,0.05
1557,0.05,0.05,0.05,0.01,
1558,0.05,0.05,0.05,0.05,0.07
1559,0.07,0.07,0.03,0.07,0.07
1560,0.05,0.03,0.03,0.07,0.05
1561,0.03,0.03,0.03,0.05,0.05
1562,0.03,0.03,0.05,,0.05
1563,0.05,0.07,0.07,,0.03
1564,0.07,0.07,0.03,0.05,0.03
1565,0.07,0.03,0.03,0.05,0.05
1566,0.03,0.03,0.03,0.05,0.07
1567,0.03,0.03,0.01,0.05,
1568,0.05,0.01,0.01,0.03,0.01
1569,0.01,0.01,0.01,0.03,0.03
1570,0.01,0.01,0.03,0.03,0.03
1571,0.01,0.03,0.03,0.07,0.01
1572,0.03,0.03,0.01,0.07,0.01
1573,0.03,0.03,0.01,0.03,0.01
1574,0.01,0.01,0.03,0.03,0.03
1575,0.01,0.03,0.05,0.05,0.03
1576,0.03,0.07,0.07,0.03,0.03
1577,0.05,0.07,0.05,0.01,0.01
1578,,0.05,0.01,0.01,0.03
1579,0.05,0.03,0.01,0.03,0.05
1580,0.03,0.01,0.01,0.03,0.07
1581,0.01,0.01,0.03,0.03,0.05
1582,0.01,0.01,0.03,0.01,0.01
1583,0.03,0.03,0.01,0.03,0.01
1584,0.03,0.01,0.03,0.07,0.01
1585,0.01,0.03,0.05,0.07,0.01
1586,0.03,0.05,0.05,0.05,0.03
1587,0.07,0.05,0.03,0.01,0.01
1588,0.05,0.03,0.03,0.01,0.03
1589,0.03,0.03,0.03,0.01,0.05
1590,0.01,0.03,0.05,0.03,0.05
1591,0.01,0.05,0.03,0.03,0.03
1592,0.05,0.03,0.01,0.01,0.01
1593,0.03,0.01,0.03,0.03,0.01
1594,0.01,0.03,0.05,0.05,0.05
1595,0.03,0.05,0.05,0.05,0.03
1596,0.05,0.05,0.03,0.03,0.01
1597,0.05,0.03,0.03,0.03,0.03
1598,0.03,0.03,0.03,0.03,0.05
1599,0.03,0.03,0.05,0.05,0.05
1600,0.03,0.05,0.07,0.03,0.03
1601,0.05,0.07,0.03,0.01,0.03
1602,0.05,0.03,0.01,0.03,0.03
1603,0.03,0.01,0.01,0.05,0.05
1604,0.01,0.01,0.01,0.05,0.07
1605,0.01,0.01,0.01,0.05,0.03
1606,0.01,0.01,0.01,0.03,0.01
1607,0.01,0.01,0.01,0.03,0.01
1608,0.01,0.01,0.01,0.05,0.01
1609,0.01,0.01,0.05,0.07,0.01
1610,0.01,0.05,0.03,0.03,0.01
1611,0.05,0.07,0.01,0.01,0.01
1612,0.07,0.03,0.01,0.01,0.01
1613,0.05,0.01,0.01,0.01,0.07
1614,0.01,0.03,0.03,0.01,
1615,0.03,0.03,0.03,0.01,0.03
1616,0.03,0.03,0.01,0.01,0.01
1617,0.03,0.01,0.01,0.01,0.03
1618,0.01,0.01,0.03,0.05,0.03
1619,0.01,0.03,0.01,0.07,0.03
1620,0.03,0.01,0.03,0.05,0.01
1621,0.01,0.05,0.05,0.01,0.01
1622,0.03,0.05,0.05,0.03,0.03
1623,0.05,0.05,,0.03,0.01
1624,0.05,,,0.03,0.05
1625,,,0.07,0.01,0.05
1626,,0.07,,0.01,0.05
1627,0.07,,0.07,0.03,
1628,,0.07,0.03,0.01,
1629,0.05,0.01,0.01,0.05,
1630,0.01,0.01,0.01,0.05,
1631,0.01,0.01,0.03,0.05,0.07
1632,0.01,0.03,0.03,,0.03
1633,0.03,0.03,0.01,,0.01
1634,0.03,0.03,0.05,0.07,0.01
1635,0.01,0.05,0.03,,0.03
1636,0.05,0.03,0.01,0.07,0.03
1637,0.03,0.01,0.03,0.03,0.03
1638,0.01,0.03,0.01,0.01,0.05
1639,0.03,0.03,0.01,0.01,0.03
1640,0.01,0.01,0.01,0.03,0.01
1641,0.01,0.01,0.03,0.03,0.03
1642,0.01,0.03,0.01,0.01,0.01
1643,0.03,0.03,0.01,0.05,0.01
1644,0.03,0.01,0.01,0.03,0.01
1645,0.01,0.01,0.03,0.01,0.03
1646,0.01,0.03,0.03,0.03,0.03
1647,0.03,0.03,0.05,0.01,0.01
1648,0.03,0.05,0.07,0.01,0.01
1649,0.05,0.07,0.05,0.01,0.03
1650,0.07,0.03,0.01,0.03,0.03
1651,0.03,0.03,0.01,0.03,0.07
1652,0.03,0.01,0.01,0.01,0.07
1653,0.01,0.01,0.01,0.01,0.03
1654,0.01,0.01,0.01,0.03,0.03
1655,0.01,0.01,0.01,0.03,0.01
1656,0.01,0.01,0.03,0.05,0.01
1657,0.01,0.03,0.03,0.07,0.01
1658,0.03,0.03,0.05,0.05,0.01
1659,0.03,0.05,0.07,0.01,0.01
1660,0.05,0.07,0.01,0.01,0.03
1661,0.05,0.05,0.01,0.01,0.03
1662,0.01,0.01,0.01,0.01,0.05
1663,0.01,0.01,0.01,0.01,0.07
1664,0.01,0.03,0.01,0.01,0.01
1665,0.01,0.01,0.01,0.03,0.01
1666,0.01,0.01,0.01,0.03,0.01
1667,0.01,0.01,0.03,0.05,0.03
1668,0.01,0.03,0.05,0.05,0.01
1669,0.03,0.05,0.05,0.01,0.01
1670,0.05,0.05,0.05,0.01,0.01
1671,0.05,0.03,0.05,0.01,0.03
1672,0.03,0.05,0.07,0.01,0.05
1673,0.05,0.07,0.05,0.01,0.05
1674,0.07,0.05,0.07,0.01,0.03
1675,0.03,0.07,0.03,0.01,0.05
1676,0.07,0.01,0.01,0.03,0.05
1677,0.01,0.01,0.01,0.05,0.03
1678,0.01,0.01,0.01,0.05,0.07
1679,0.01,0.01,0.03,0.05,0.01
1680,0.01,0.03,0.01,0.05,0.01
1681,0.03,0.01,0.07,0.05,0.01
1682,0.01,,0.01,0.05,0.01
1683,0.07,0.01,0.03,0.07,0.03
1684,0.01,0.01,0.01,0.03,0.01
1685,0.01,0.01,0.05,0.01,
1686,0.01,0.03,0.03,0.01,0.03
1687,0.05,0.03,0.01,0.01,0.03
1688,0.03,0.01,0.01,0.03,0.01
1689,0.01,0.01,0.03,0.01,0.03
1690,0.01,0.03,0.01,0.07,0.03
1691,0.03,0.01,0.01,0.01,0.01
1692,0.01,0.01,0.03,0.03,0.01
1693,0.01,0.03,0.03,0.01,0.03
1694,0.03,0.03,0.01,0.03,0.01
1695,0.03,0.03,0.03,0.03,0.01
1696,0.01,0.03,0.05,0.01,0.03
1697,0.03,0.01,0.03,0.01,0.03
1698,0.05,0.03,0.05,0.03,0.01
1699,0.03,0.03,0.03,0.01,0.01
1700,0.05,0.07,0.03,0.01,0.03
1701,0.03,0.03,0.01,0.03,0.05
1702,0.03,0.03,0.03,0.03,0.05
1703,0.01,0.03,0.01,0.01,0.03
1704,0.03,0.01,0.01,0.03,0.03
1705,0.01,0.01,0.07,0.03,0.01
1706,0.01,0.07,0.05,0.03,0.03
1707,,0.05,0.03,0.05,0.01
1708,0.05,0.03,0.01,0.03,0.01
1709,0.03,0.01,0.01,0.03,0.07
1710,0.01,0.01,0.01,0.01,0.05
1711,0.01,0.01,0.01,0.03,0.03
1712,0.01,0.01,0.01,0.01,0.01
1713,0.01,0.01,0.01,0.01,0.01
1714,0.01,0.01,0.05,0.07,0.01
1715,0.01,0.05,0.03,0.05,0.01
1716,0.05,0.05,0.03,0.01,0.01
1717,0.03,0.03,0.01,0.01,0.01
1718,0.03,0.01,0.03,0.01,0.05
1719,0.01,0.01,0.03,0.01,0.03
1720,0.03,0.03,0.01,0.01,0.03
1721,0.03,0.01,0.03,0.01,0.01
1722,0.01,0.05,0.03,0.01,0.03
1723,0.05,0.07,0.05,0.05,0.01
1724,0.05,0.05,0.05,0.03,0.01
1725,0.05,0.05,0.05,0.03,0.03
1726,0.03,0.05,0.05,0.01,0.07
1727,0.05,0.03,0.03,0.03,0.05
1728,0.03,0.03,0.03,0.03,0.05
1729,0.03,0.03,0.01,0.03,0.05
1730,0.03,0.01,0.03,0.03,0.05
1731,0.01,0.03,0.01,0.05,0.03
1732,0.03,0.01,0.01,0.05,0.03
1733,0.01,0.01,0.03,0.05,0.01
1734,0.01,0.03,0.05,0.05,0.03
1735,0.05,0.05,0.01,0.03,0.01
1736,0.03,0.01,0.01,0.03,0.01
1737,0.01,0.01,0.03,0.03,0.03
1738,0.01,0.03,0.03,0.01,0.05
1739,0.03,0.03,0.03,0.03,0.01
1740,0.03,0.03,0.03,0.01,0.01
1741,0.05,0.05,0.03,0.01,0.03
1742,0.03,0.03,0.03,0.03,0.03
1743,0.03,0.05,0.01,0.05,0.05
1744,0.03,0.01,0.01,0.01,0.03
1745,0.01,0.01,0.07,0.01,0.03
1746,0.01,0.05,,0.03,0.05
1747,0.05,,0.05,0.03,0.01
1748,,0.05,0.01,0.03,0.01
1749,0.05,0.01,0.05,0.03,
1750,0.01,0.05,0.03,0.03,
1751,0.05,0.03,0.03,0.03,0.05
1752,0.03,0.03,0.01,0.01,0.01
1753,0.03,0.01,0.01,0.01,0.05
1754,0.03,0.01,0.05,0.07,0.01
1755,0.03,0.05,0.01,,0.03
1756,0.03,0.01,0.01,0.05,0.03
1757,0.01,0.01,0.01,0.01,0.03
1758,0.01,0.01,0.01,0.05,0.03
1759,0.01,0.01,0.05,0.03,0.01
1760,0.01,0.05,0.07,0.03,0.01
1761,0.05,0.07,0.01,0.01,0.01
1762,0.07,0.03,0.05,0.03,0.01
1763,0.01,0.05,0.01,0.05,0.05
1764,0.03,0.03,0.03,0.01,0.07
1765,0.01,0.01,0.05,0.01,0.01
1766,0.03,0.03,0.07,0.01,0.05
1767,0.05,0.07,,0.01,0.01
1768,0.07,,,0.05,0.03
1769,,,,,0.05
1770,,0.07,,0.03,0.07
1771,,,0.05,0.05,
1772,,0.05,0.05,0.03,
1773,0.05,0.07,0.05,0.01,
1774,0.07,0.05,0.03,0.03,
1775,0.05,0.03,0.01,0.07,0.05
1776,0.03,0.01,0.03,0.07,0.07
1777,0.01,0.03,0.03,,0.05
1778,0.03,0.03,0.05,0.07,0.05
1779,0.03,0.05,0.03,,0.01
1780,0.05,0.03,0.01,0.05,0.03
1781,0.03,0.01,0.01,0.05,0.03
1782,0.01,0.01,0.01,0.05,0.05
1783,0.01,0.01,0.01,0.03,0.01
1784,0.01,0.01,0.07,0.01,0.03
1785,0.01,0.07,0.05,0.03,0.01
1786,0.07,0.05,0.01,0.03,0.01
1787,0.05,0.01,0.03,0.05,0.01
1788,0.01,0.03,0.03,0.03,0.07
1789,0.03,0.03,0.07,0.01,0.05
1790,0.03,0.05,0.07,0.01,0.03
1791,0.05,0.07,,0.01,0.03
1792,0.07,,0.05,0.01,0.03
1793,,0.07,0.05,0.07,0.07
1794,0.05,0.05,0.07,0.05,
1795,0.05,0.07,0.07,0.03,
1796,0.07,0.07,0.03,0.01,
1797,0.07,0.03,0.03,0.03,
1798,0.03,0.05,0.03,0.05,0.05
1799,0.03,0.03,0.01,0.07,0.07
1800,0.03,0.01,0.01,0.01,0.03
1801,0.01,0.01,0.03,0.03,0.05
1802,0.01,0.03,0.05,0.05,0.03
1803,0.03,0.05,0.01,0.07,0.01
1804,0.07,0.01,0.01,0.07,0.01
1805,0.01,0.01,0.03,0.03,0.03
1806,0.01,0.03,0.03,0.03,0.05
1807,0.03,0.03,0.07,0.03,0.01
1808,0.03,0.07,0.05,0.01,0.01
1809,0.07,0.03,0.03,0.01,0.03
1810,0.03,0.03,0.01,0.03,0.03
1811,0.03,0.01,0.03,0.05,0.07
1812,0.03,0.03,0.03,0.01,0.03
1813,0.03,0.03,0.01,0.01,0.03
1814,0.03,0.01,0.03,0.03,0.03
1815,0.01,0.05,0.05,0.03,0.01
1816,0.05,0.07,0.07,0.07,0.01
1817,0.01,0.07,0.01,0.03,0.01
1818,0.01,0.01,0.03,0.03,0.05
1819,0.03,0.03,0.01,0.03,0.03
1820,0.01,0.01,0.03,0.03,0.03
1821,0.01,0.03,0.03,0.03,0.03
1822,0.03,0.03,0.01,0.03,0.01
1823,0.03,0.01,0.03,0.03,0.01
1824,0.01,0.03,0.03,0.01,0.03
1825,0.03,0.01,0.01,0.01,0.03
1826,0.03,0.01,0.03,0.03,0.01
1827,0.01,0.03,0.01,0.01,0.03
1828,0.03,0.01,0.03,0.01,0.01
1829,0.01,0.03,0.03,0.03,0.01
1830,0.03,0.03,0.03,0.03,0.03
1831,0.03,0.03,0.01,0.01,0.01
1832,0.03,0.01,0.07,0.03,0.03
1833,0.01,0.07,0.05,0.01,0.03
1834,0.07,0.05,0.01,0.01,0.03
1835,0.05,0.03,0.03,0.03,0.01
1836,0.03,0.03,0.03,0.01,0.07
1837,0.03,0.03,0.03,0.03,0.05
1838,0.03,0.03,0.05,0.03,0.03
1839,0.03,0.05,0.03,0.03,0.03
1840,0.03,0.03,0.03,0.01,0.05
1841,0.03,0.07,0.03,,0.03
1842,0.07,0.03,0.03,0.05,0.05
1843,0.03,0.01,0.03,0.03,0.03
1844,0.01,0.01,0.01,0.03,0.05
1845,0.01,0.01,0.01,0.05,0.03
1846,0.01,0.01,0.05,0.03,0.01
1847,0.01,0.05,0.01,0.05,0.05
1848,0.05,0.01,0.01,0.03,0.03
1849,0.01,0.01,0.05,0.07,0.01
1850,0.01,0.05,0.05,0.03,0.01
1851,0.05,0.05,0.03,0.01,0.01
1852,0.05,0.03,0.01,0.01,0.01
1853,0.03,0.01,0.03,0.01,0.05
1854,0.01,0.03,0.01,0.01,0.05
1855,0.03,0.03,0.01,0.03,0.03
1856,0.03,0.01,0.01,0.01,0.01
1857,0.01,0.01,0.01,0.01,0.03
1858,0.01,0.01,0.01,0.05,0.01
1859,0.01,0.01,0.03,0.05,0.01
1860,0.01,0.01,0.01,0.03,0.01
1861,0.01,0.01,0.01,0.01,0.01
1862,0.01,0.01,0.01,0.03,0.01
1863,0.01,0.03,0.03,0.03,0.01
1864,0.03,0.01,0.03,0.01,0.01
1865,0.01,0.01,0.03,0.01,0.01
1866,0.01,0.01,0.01,0.01,0.03
1867,0.01,0.03,0.01,0.01,0.01
1868,0.03,0.01,0.03,0.01,0.01
1869,0.01,0.03,0.01,0.01,0.01
1870,0.03,0.01,0.03,0.01,0.03
1871,0.01,0.03,0.01,0.03,0.01
1872,0.03,0.01,0.03,0.01,0.03
1873,0.01,0.03,0.05,0.01,0.01
1874,0.03,0.05,0.03,0.01,0.03
1875,0.05,0.01,0.03,0.03,0.03
1876,0.03,0.03,0.03,0.01,0.03
1877,0.05,0.03,0.01,0.03,0.05
1878,0.03,0.01,0.03,0.01,0.03
1879,0.01,0.03,0.03,0.03,0.05
1880,0.03,0.03,0.05,0.01,0.03
1881,0.03,0.05,0.01,0.03,0.01
1882,0.05,0.03,0.03,0.05,0.03
1883,0.03,0.01,0.03,0.03,0.03
1884,0.01,0.01,0.01,0.05,0.05
1885,0.01,0.01,0.01,0.03,0.01
1886,0.01,0.01,0.01,0.01,0.03
1887,0.01,0.01,0.01,0.03,0.03
1888,0.01,0.01,0.03,0.03,0.01
1889,0.01,0.03,0.05,0.05,0.01
1890,0.03,0.07,0.05,0.01,0.01
1891,0.05,0.05,0.03,0.03,0.01
