,confidence,action
2646,0.90529555,3
2647,0.4835171,10
2648,0.8439504,12
2649,0.9669552,12
2650,0.99768233,12
2651,0.32217282,12
2652,0.98138714,12
2653,0.61764425,15
2654,0.9536869,12
2655,0.8644595,7
2656,0.74639356,9
2657,0.9875048,9
2658,0.7050594,7
2659,0.9955766,9
2660,0.75966674,7
2661,0.9980325,8
2662,0.998071,8
2663,0.9975013,8
2664,0.7914716,8
2665,0.9996673,8
2666,0.9926018,8
2667,0.64284277,8
2668,0.6223707,9
2669,0.99991834,9
2670,0.99608934,9
2671,0.96782357,9
2672,0.75107116,12
2673,0.97532237,12
2674,0.9905413,12
2675,0.8005413,11
2676,0.96429086,12
2677,0.58605236,19
2678,0.5623103,12
2679,0.7362365,7
2680,0.87475586,7
2681,0.87561125,7
2682,0.6797466,9
2683,0.999199,7
2684,0.97655576,7
2685,0.99995255,8
2686,0.56754345,9
2687,0.99732924,8
2688,0.9960602,9
2689,0.5378883,8
2690,0.97260714,9
2691,0.8998952,8
2692,0.6148097,8
2693,0.99005085,9
2694,0.9527602,9
2695,0.6463369,12
2696,0.99958175,12
2697,0.59569216,11
2698,0.969948,12
2699,0.3478637,19
2700,0.3079335,14
2701,0.70601505,19
2702,0.62873816,10
2703,0.54014546,15
2704,0.5461995,6
2705,0.9996525,8
2706,0.54069614,8
2707,0.97949356,8
2708,0.82953656,8
2709,0.7831533,9
2710,0.99296325,9
2711,0.8012555,9
2712,0.9342046,9
2713,0.8418791,9
2714,0.63701224,8
2715,0.9972518,8
2716,0.9724701,8
2717,0.8779513,8
2718,0.58452827,9
2719,0.8674787,11
2720,0.9998099,12
2721,0.5776302,15
2722,0.8155833,12
2723,0.76250875,15
2724,0.99052155,13
2725,0.74073267,15
2726,0.5605334,10
2727,0.97921413,8
2728,0.6856402,6
2729,0.99814713,8
2730,0.5755923,8
2731,0.9364706,8
2732,0.96857756,9
2733,0.82050985,8
2734,0.5678779,9
2735,0.6731392,9
2736,0.89190876,9
2737,0.99933463,9
2738,0.84674186,9
2739,0.9985947,8
2740,0.7526703,8
2741,0.96014124,8
2742,0.6879579,8
2743,0.6785875,11
2744,0.9779227,13
2745,0.49729538,15
2746,0.9999912,13
2747,0.802519,13
2748,0.9998105,13
2749,0.9718746,15
2750,0.869014,15
2751,0.9221941,8
2752,0.9898601,8
2753,0.99783283,8
2754,0.84003055,8
2755,0.99281466,8
2756,0.5743046,8
2757,0.92834705,9
2758,0.9516189,9
2759,0.9912778,9
2760,0.6408006,8
2761,0.5655566,8
2762,0.6736465,9
2763,0.5818269,8
2764,0.61985165,9
2765,0.72350895,8
2766,0.58151174,9
2767,0.75711584,9
2768,0.75711757,12
2769,0.74701166,12
2770,0.86560637,13
2771,0.51308686,13
2772,0.99873596,12
2773,0.86466426,15
2774,0.6446033,12
2775,0.41852638,7
2776,0.76545864,7
2777,0.78163016,8
2778,0.9451671,8
2779,0.9781123,9
2780,0.94456756,6
2781,0.97629195,9
2782,0.62885463,8
2783,0.96588933,9
2784,0.70937693,8
2785,0.67701656,9
2786,0.8792303,8
2787,0.9455296,9
2788,0.6162712,3
2789,0.9939447,9
2790,0.80999714,3
2791,0.6937642,16
2792,0.9723689,12
2793,0.65390575,12
2794,0.91907966,12
2795,0.8176532,19
2796,0.93090445,12
2797,0.9545315,19
2798,0.7913991,12
2799,0.4334636,19
2800,0.5023792,7
2801,0.7024309,7
2802,0.83939904,7
2803,0.9895891,7
2804,0.9789829,8
2805,0.94789565,8
2806,0.5950305,8
2807,0.7119381,8
2808,0.99775535,8
2809,0.99325997,8
2810,0.92545193,8
2811,0.9113142,9
2812,0.8190483,3
2813,0.99485564,9
2814,0.686867,3
2815,0.83285147,9
2816,0.9614122,12
2817,0.9778391,12
2818,0.9211852,12
2819,0.6353733,12
2820,0.63823664,12
2821,0.8975624,15
2822,0.8598253,12
2823,0.988613,7
2824,0.95999277,7
2825,0.9995932,7
2826,0.8918502,7
2827,0.9999423,7
2828,0.9132357,8
2829,0.99042445,8
2830,0.9852266,8
2831,0.9997172,8
2832,0.54272693,9
2833,0.99027246,8
2834,0.99440825,8
2835,0.54320353,9
2836,0.738793,9
2837,0.999108,9
2838,0.91097176,9
2839,0.6641375,8
2840,0.59473234,3
2841,0.5033455,12
2842,0.85811275,12
2843,0.97287685,11
2844,0.64485544,12
2845,0.81926435,11
2846,0.5009355,10
2847,0.9999976,7
2848,0.999579,7
2849,0.91767764,7
2850,0.9996247,7
2851,0.97629094,7
2852,0.98023075,7
2853,0.9937843,8
2854,0.71690226,7
2855,0.86102796,8
2856,0.9830314,9
2857,0.71274185,9
2858,0.66867095,9
2859,0.8248294,8
2860,0.70056367,8
2861,0.9643047,9
2862,0.94233906,3
2863,0.6331125,7
2864,0.98698807,12
2865,0.7660923,11
2866,0.56427985,11
2867,0.63367355,11
2868,0.3920902,11
2869,0.50862944,19
2870,0.6753261,10
2871,0.9509679,8
2872,0.70556337,6
2873,0.99599695,8
2874,0.9542392,6
2875,0.99801266,8
2876,0.9950557,9
2877,0.77028733,9
2878,0.98712057,9
2879,0.9043246,9
2880,0.53848356,8
2881,0.6142689,8
2882,0.784762,8
2883,0.99539244,8
2884,0.91516,8
2885,0.9711189,8
2886,0.64446336,8
2887,0.71003675,8
2888,0.99960977,12
2889,0.44035396,12
2890,0.9246658,12
2891,0.6194911,15
2892,0.8256161,12
2893,0.96532506,19
2894,0.42941946,8
2895,0.8585876,8
2896,0.9110803,6
2897,0.99982136,8
2898,0.8927359,6
2899,0.99906677,8
2900,0.60760945,9
2901,0.90792525,9
2902,0.52686113,3
2903,0.9994216,8
2904,0.80071926,6
2905,0.9515211,8
2906,0.9979711,3
2907,0.65344864,9
2908,0.93708986,3
2909,0.5998829,8
2910,0.68948454,7
2911,0.7794787,8
2912,0.98015505,12
2913,0.5613555,15
2914,0.83686966,12
2915,0.7098745,13
2916,0.8557111,12
2917,0.3962306,19
2918,0.56584054,12
2919,0.988897,9
2920,0.9732424,8
2921,0.57899374,8
2922,0.92883235,8
2923,0.6925162,7
2924,0.86452705,6
2925,0.9039606,8
2926,0.98982555,3
2927,0.814805,8
2928,0.6799744,8
2929,0.9805062,8
2930,0.90082264,6
2931,0.8200656,8
2932,0.7895153,6
2933,0.973526,9
2934,0.5295846,7
2935,0.9112186,7
2936,0.6358019,3
2937,0.8047673,19
2938,0.96429396,12
2939,0.53208613,13
2940,0.99994934,13
2941,0.48974007,15
2942,0.99884725,13
2943,0.9837878,7
2944,0.99701095,8
2945,0.94997853,8
2946,0.99256974,8
2947,0.6942211,7
2948,0.9919925,8
2949,0.9380026,9
2950,0.7032788,8
2951,0.9445011,8
2952,0.9935201,8
2953,0.75434655,9
2954,0.91314596,8
2955,0.8219443,9
2956,0.4915964,9
2957,0.710837,9
2958,0.8599409,3
2959,0.7470017,9
2960,0.994531,12
2961,0.4969405,12
2962,0.95730835,12
2963,0.37056425,12
2964,0.83890945,12
2965,0.43370685,13
2966,0.96386725,7
2967,0.9999993,7
2968,0.49677452,3
2969,0.93033653,7
2970,0.7590227,3
2971,0.97519183,7
2972,0.7691232,3
2973,0.95237905,9
2974,0.9219659,8
2975,0.74072915,8
2976,0.62062573,8
2977,0.99938774,8
2978,0.6854157,8
2979,0.8943927,8
2980,0.5975997,9
2981,0.7806407,9
2982,0.71373874,8
2983,0.7827903,8
2984,0.588703,12
2985,0.9915202,12
2986,0.7922857,12
2987,0.39645708,15
2988,0.9954045,13
2989,0.86366403,13
2990,0.9997894,13
2991,0.76599324,9
2992,0.951493,9
2993,0.92782104,9
2994,0.73099965,9
2995,0.73516023,9
2996,0.5908463,8
2997,0.9907073,8
2998,0.830458,3
2999,0.94094336,8
3000,0.31149945,9
3001,0.8103979,8
3002,0.55386627,8
3003,0.9889464,9
3004,0.9091112,8
3005,0.997463,9
3006,0.83555084,0
3007,0.9994954,9
3008,0.5339582,13
3009,0.73484886,12
3010,0.9392887,13
3011,0.7040689,12
3012,0.7999009,13
3013,0.591807,16
3014,0.8232361,8
3015,0.5532463,8
3016,0.9479755,9
3017,0.7552029,7
3018,0.72688115,8
3019,0.9384125,7
3020,0.48794135,9
3021,0.9962096,8
3022,0.6937846,8
3023,0.8199751,8
3024,0.80621815,4
3025,0.99531,8
3026,0.5415818,3
3027,0.86028445,9
3028,0.64490336,0
3029,0.9316669,8
3030,0.5748903,9
3031,0.49649683,8
3032,0.99485177,12
3033,0.94543815,19
3034,0.61200327,12
3035,0.8240316,19
3036,0.80853266,14
3037,0.5722809,14
3038,0.5153918,14
3039,0.998609,8
3040,0.6496781,6
3041,0.9981331,8
3042,0.53032464,8
3043,0.999516,8
3044,0.64578605,9
3045,0.9974241,8
3046,0.5605718,9
3047,0.9835597,8
3048,0.79345006,9
3049,0.9598358,8
3050,0.75816756,9
3051,0.9110932,8
3052,0.5035564,6
3053,0.72727686,8
3054,0.5704424,3
3055,0.5692671,8
3056,0.7285957,9
3057,0.3923007,12
3058,0.9999844,13
3059,0.7706415,19
3060,0.99982363,13
3061,0.7183042,13
3062,0.523681,10
3063,0.95384693,8
3064,0.806512,6
3065,0.93946177,8
3066,0.722671,6
3067,0.98579895,8
3068,0.55802244,9
3069,0.817432,8
3070,0.90532064,8
3071,0.99993324,8
3072,0.38826063,8
3073,0.99951553,9
3074,0.36953595,6
3075,0.93538654,8
3076,0.68092006,8
3077,0.66188526,9
3078,0.41933388,9
3079,0.45929486,16
3080,0.99862134,13
3081,0.610028,16
3082,0.9998703,13
3083,0.715424,13
3084,0.6731958,13
3085,0.9417933,15
3086,0.48694867,6
3087,0.8297746,7
3088,0.8583237,8
3089,0.99321645,8
3090,0.9446037,8
3091,0.99657935,8
3092,0.9592858,8
3093,0.75449014,9
3094,0.71131873,9
3095,0.9553496,9
3096,0.5635921,6
3097,0.9434645,9
3098,0.5573622,9
3099,0.985748,8
3100,0.8024911,6
3101,0.9062456,8
3102,0.41023952,6
3103,0.72301364,9
3104,0.8856081,12
3105,0.84922266,19
3106,0.9415372,12
3107,0.55212915,15
3108,0.8302439,13
3109,0.6877824,8
3110,0.45468795,8
3111,0.70947415,7
3112,0.994238,8
3113,0.5693609,8
3114,0.8776262,8
3115,0.41932482,8
3116,0.8169904,8
3117,0.96136165,9
3118,0.5295934,8
3119,0.9764667,9
3120,0.95934767,8
3121,0.97431344,8
3122,0.8553684,8
3123,0.53695744,9
3124,0.43819267,5
3125,0.98676443,8
3126,0.29404008,5
3127,0.94413316,9
3128,0.9904593,12
3129,0.5688532,15
3130,0.5197832,13
3131,0.6519274,19
3132,0.5767648,12
3133,0.66095364,16
3134,0.8678058,13
3135,0.96829176,7
3136,0.5357323,8
3137,0.95329434,7
3138,0.6047848,9
3139,0.9964307,7
3140,0.92075515,8
3141,0.9901357,9
3142,0.74929065,9
3143,0.928814,9
3144,0.51125383,9
3145,0.9692095,8
3146,0.99991417,9
3147,0.50914747,8
3148,0.7641,9
3149,0.9842392,9
3150,0.9658062,9
3151,0.9860994,9
3152,0.9639488,12
3153,0.61286163,16
3154,0.9773787,12
3155,0.4298508,19
3156,0.96738696,12
3157,0.9062343,13
3158,0.5113185,12
3159,0.99881244,7
3160,0.84308124,9
3161,0.71396434,7
3162,0.8353693,7
3163,0.9839154,7
3164,0.568936,8
3165,0.98710084,8
3166,0.6415655,9
3167,0.81570107,8
3168,0.9934323,9
3169,0.9998166,9
3170,0.9998975,9
3171,0.9552809,8
3172,0.99694353,9
3173,0.9999907,9
3174,0.99421364,9
3175,0.6017921,9
3176,0.9879909,12
3177,0.9681695,12
3178,0.87027067,12
3179,0.52742445,17
3180,0.6187344,10
3181,0.9108622,17
3182,0.80134267,17
3183,0.9998555,7
3184,0.5719202,9
3185,0.9946397,8
3186,0.89760107,8
3187,0.7828618,8
3188,0.4477105,7
3189,0.5761119,9
3190,0.99839693,9
3191,0.94433486,9
3192,0.9924972,9
3193,0.9997842,9
3194,0.4027704,9
3195,0.9955367,9
3196,0.79800576,9
3197,0.99045604,9
3198,0.5790228,3
3199,0.99676174,9
3200,0.99801034,12
3201,0.9083962,12
3202,0.9993279,12
3203,0.85017633,11
3204,0.7488582,12
3205,0.71164316,19
3206,0.61863095,10
3207,0.81862897,8
3208,0.6565869,6
3209,0.99850523,8
3210,0.82074386,8
3211,0.9996364,8
3212,0.9271274,9
3213,0.9957027,8
3214,0.9805182,9
3215,0.8651851,8
3216,0.812723,9
3217,0.9780166,8
3218,0.9574243,8
3219,0.95470726,8
3220,0.8303898,3
3221,0.48369232,8
3222,0.5937636,3
3223,0.56173307,9
3224,0.9990953,12
3225,0.3709981,19
3226,0.9998011,13
3227,0.7115163,19
3228,0.96630335,13
3229,0.60193384,15
3230,0.6993801,10
3231,0.8392578,8
3232,0.84471315,8
3233,0.9931948,8
3234,0.7257852,6
3235,0.9997317,8
3236,0.8736316,9
3237,0.9445589,8
3238,0.7339163,8
3239,0.9950388,8
3240,0.70041233,9
3241,0.9965712,8
3242,0.9100492,6
3243,0.6481804,7
3244,0.62618315,3
3245,0.7017553,9
3246,0.33179218,8
3247,0.44485706,9
3248,0.9358058,12
3249,0.6523264,16
3250,0.9524464,13
3251,0.5570675,15
3252,0.9569396,13
3253,0.8496475,19
3254,0.3220987,19
3255,0.5390087,8
3256,0.7657327,8
3257,0.9945333,8
3258,0.4883997,6
3259,0.9993067,8
3260,0.8812327,9
3261,0.7726777,8
3262,0.9475102,8
3263,0.9954261,8
3264,0.7504857,6
3265,0.98834735,9
3266,0.65941143,3
3267,0.75017655,7
3268,0.5086701,3
3269,0.7567727,7
3270,0.561699,6
3271,0.42053944,16
3272,0.68165076,11
3273,0.5690068,16
3274,0.9954282,13
3275,0.59258676,15
3276,0.98435116,13
3277,0.726375,19
3278,0.8427855,8
3279,0.9674122,8
3280,0.99935573,8
3281,0.9600251,8
3282,0.9007055,8
3283,0.5299257,8
3284,0.706834,8
3285,0.7381206,9
3286,0.81659096,8
3287,0.9021027,9
3288,0.9865019,8
3289,0.99516946,8
3290,0.97697574,3
3291,0.8251684,7
3292,0.5509373,5
3293,0.89240235,8
3294,0.72838914,7
3295,0.4107126,9
3296,0.89084756,12
3297,0.57574236,16
3298,0.60528994,12
3299,0.44488344,16
3300,0.5955245,13
3301,0.91335356,16
3302,0.78061837,13
3303,0.9865383,7
3304,0.8197196,8
3305,0.8928846,7
3306,0.86542165,3
3307,0.9894957,7
3308,0.95800936,8
3309,0.72950506,8
3310,0.8554447,8
3311,0.84091383,9
3312,0.8584683,8
3313,0.9060234,8
3314,0.7527985,7
3315,0.91800874,8
3316,0.3612815,6
3317,0.76279753,9
3318,0.61643934,9
3319,0.48959237,8
3320,0.94496775,12
3321,0.370686,16
3322,0.5799525,12
3323,0.7495673,13
3324,0.47678474,13
3325,0.7697964,13
3326,0.89950293,10
3327,0.5071183,8
3328,0.7743031,8
3329,0.98190844,8
3330,0.68060726,3
3331,0.9237252,8
3332,0.63752186,7
3333,0.999356,8
3334,0.8154977,8
3335,0.9976521,8
3336,0.9645992,9
3337,0.9956072,8
3338,0.7324469,9
3339,0.5217656,8
3340,0.77652246,8
3341,0.7219752,9
3342,0.9249417,9
3343,0.99990034,9
3344,0.70855874,12
3345,0.5240951,11
3346,0.9944765,12
3347,0.87804145,11
3348,0.50898516,13
3349,0.78388053,13
3350,0.49790922,12
3351,0.82014453,8
3352,0.99564964,7
3353,0.805224,8
3354,0.9656759,7
3355,0.81134796,7
3356,0.6547442,7
3357,0.9893183,8
3358,0.9827943,7
3359,0.99886715,8
3360,0.38647857,4
3361,0.99710995,8
3362,0.6445326,4
3363,0.76509804,8
3364,0.8165244,3
3365,0.63555264,8
3366,0.34567064,9
3367,0.7108928,8
3368,0.9991391,12
3369,0.72886217,10
3370,0.95694363,12
3371,0.5929653,11
3372,0.9447654,14
3373,0.99001944,14
3374,0.73115003,13
3375,0.996549,8
3376,0.8434917,6
3377,0.9991115,8
3378,0.89830256,6
3379,0.99989796,8
3380,0.54687256,9
3381,0.98647785,8
3382,0.60234994,9
3383,0.90805703,9
3384,0.55296755,9
3385,0.9596022,8
3386,0.99957484,9
3387,0.9899536,8
3388,0.7393698,3
3389,0.95977485,8
3390,0.49212286,3
3391,0.73926854,9
3392,0.7648188,13
3393,0.64937246,13
3394,0.9995617,13
3395,0.49934527,19
3396,0.9943733,13
3397,0.3366455,13
3398,0.573228,10
3399,0.5399649,7
3400,0.8571287,8
3401,0.9997856,8
3402,0.5409853,8
3403,0.9842361,8
3404,0.7443915,9
3405,0.96424085,8
3406,0.57219756,8
3407,0.756949,9
3408,0.92848873,9
3409,0.99934334,9
3410,0.9541449,9
3411,0.85638684,8
3412,0.7027324,7
3413,0.6744157,8
3414,0.6589673,9
3415,0.94517696,8
3416,0.757443,12
3417,0.9090558,15
3418,0.9986737,13
3419,0.37675065,15
3420,0.57647026,12
3421,0.7140782,15
3422,0.8919718,8
3423,0.9003664,8
3424,0.990293,8
3425,0.99502987,8
3426,0.8180708,8
3427,0.9937767,8
3428,0.9097924,8
3429,0.9881882,8
3430,0.73830616,8
3431,0.51322466,9
3432,0.45998058,8
3433,0.98380613,9
3434,0.9763005,8
3435,0.9248484,8
3436,0.8396639,6
3437,0.9081625,8
3438,0.9805642,7
3439,0.82836825,8
3440,0.80748284,11
3441,0.7795938,12
3442,0.8739963,11
3443,0.4963282,15
3444,0.6098246,8
3445,0.5628483,15
3446,0.99068516,8
3447,0.5464294,7
3448,0.9639643,8
3449,0.9997391,8
3450,0.8690955,8
3451,0.52710074,9
3452,0.8344944,9
3453,0.34860483,9
3454,0.5511806,3
3455,0.9794779,7
3456,0.99336994,3
3457,0.7858301,8
3458,0.60677916,8
3459,0.9751975,9
3460,0.41369385,0
3461,0.565047,9
3462,0.7382948,7
3463,0.9819505,8
3464,0.7272132,12
3465,0.98997647,16
3466,0.9996408,13
3467,0.49395457,19
3468,0.96602106,13
3469,0.94120675,16
3470,0.72360164,13
3471,0.9073519,7
3472,0.58327657,3
3473,0.8467566,7
3474,0.66603833,3
3475,0.740843,7
3476,0.38145462,7
3477,0.883933,8
3478,0.78387856,8
3479,0.7813765,9
3480,0.44904602,8
3481,0.999446,8
3482,0.9996032,9
3483,0.9114085,8
3484,0.56769294,3
3485,0.98690724,9
3486,0.94879204,9
3487,0.8995129,8
3488,0.30573216,11
3489,0.42495388,7
3490,0.97558016,12
3491,0.547678,12
3492,0.5465415,12
3493,0.9945063,13
3494,0.49295017,13
3495,0.6109158,7
3496,0.46717212,9
3497,0.6273224,7
3498,0.5451919,3
3499,0.90872383,7
3500,0.87966245,7
3501,0.99979323,8
3502,0.9292812,8
3503,0.9994344,8
3504,0.4324524,9
3505,0.99988186,8
3506,0.5584467,8
3507,0.8937243,8
3508,0.5203585,9
3509,0.9917596,9
3510,0.99946696,9
3511,0.9628642,9
3512,0.9970516,12
3513,0.99278957,12
3514,0.9197175,12
3515,0.92227036,11
3516,0.55841905,13
3517,0.5891127,19
3518,0.5887166,3
3519,0.9999306,7
3520,0.9910726,7
3521,0.96418,7
3522,0.9598335,7
3523,0.9973598,7
3524,0.9957065,7
3525,0.9994586,8
3526,0.75911266,7
3527,0.9984962,8
3528,0.48589528,6
3529,0.91567373,8
3530,0.61000985,9
3531,0.55999833,8
3532,0.93379956,3
3533,0.96998197,8
3534,0.82995695,9
3535,0.66830266,9
3536,0.99992764,12
3537,0.44639683,11
3538,0.99884206,12
3539,0.39966992,15
3540,0.9665676,14
3541,0.85024095,14
3542,0.5000027,7
3543,0.5690851,7
3544,0.8161848,6
3545,0.9873719,8
3546,0.5833133,6
3547,0.99893075,8
3548,0.8284626,6
3549,0.58052814,9
3550,0.8815749,6
3551,0.9353109,8
3552,0.41633433,6
3553,0.9997342,8
3554,0.7214557,3
3555,0.46069938,7
3556,0.4675489,3
3557,0.8290336,8
3558,0.59218067,3
3559,0.85481906,8
3560,0.9448705,12
3561,0.95227134,13
3562,0.99998176,13
3563,0.99293935,13
3564,0.99960715,13
3565,0.6421105,14
3566,0.9827361,13
3567,0.99159604,8
3568,0.6032351,6
3569,0.9998443,8
3570,0.5673379,6
3571,0.9988164,8
3572,0.42148286,8
3573,0.93335104,9
3574,0.9668054,8
3575,0.96640867,9
3576,0.7781163,8
3577,0.99942505,9
3578,0.5805611,9
3579,0.996384,8
3580,0.6137316,8
3581,0.6798752,9
3582,0.6431268,9
3583,0.36166507,8
3584,0.5261023,12
3585,0.97432965,15
3586,0.99970204,13
3587,0.54501945,15
3588,0.99984753,13
3589,0.5680111,15
3590,0.8801125,10
3591,0.9930479,7
3592,0.73674726,6
3593,0.8584918,8
3594,0.6541505,6
3595,0.9816279,8
3596,0.64305216,8
3597,0.9344604,8
3598,0.46244937,6
3599,0.89401245,9
3600,0.4631672,3
3601,0.9997209,9
3602,0.6359799,6
3603,0.5960054,8
3604,0.64060646,7
3605,0.96538806,9
3606,0.90193695,12
3607,0.48124474,9
3608,0.8264791,12
3609,0.5361241,15
3610,0.9998803,13
3611,0.81207854,15
3612,0.99995744,13
3613,0.6240973,15
3614,0.8261148,13
3615,0.8369916,16
3616,0.8891478,8
3617,0.6166672,7
3618,0.93808687,8
3619,0.883493,7
3620,0.9677539,8
3621,0.8765178,9
3622,0.68545353,6
3623,0.7216651,9
3624,0.6918815,7
3625,0.90659684,8
3626,0.995074,8
3627,0.9864218,9
3628,0.9729636,9
3629,0.9998801,9
3630,0.82167226,7
3631,0.2588463,9
3632,0.96765244,11
3633,0.5292923,16
3634,0.99643457,12
3635,0.89350593,15
3636,0.93902194,13
3637,0.61036843,15
3638,0.6174159,10
3639,0.9478441,7
3640,0.4747057,8
3641,0.56711847,9
3642,0.5101883,3
3643,0.9940701,7
3644,0.55303556,6
3645,0.9816019,7
3646,0.9278315,8
3647,0.5856926,8
3648,0.94083184,7
3649,0.89556605,8
3650,0.62156475,8
3651,0.8742226,8
3652,0.48444366,9
3653,0.9509747,9
3654,0.53390497,9
3655,0.79011863,9
3656,0.49704248,12
3657,0.8762459,9
3658,0.7198246,13
3659,0.9139374,19
3660,0.9913175,13
3661,0.41517457,8
3662,0.9451534,17
3663,0.88496256,8
3664,0.98681074,7
3665,0.91221464,7
3666,0.5024819,3
3667,0.74270594,7
3668,0.9921854,7
3669,0.99574214,8
3670,0.67230016,7
3671,0.9999813,8
3672,0.63789225,7
3673,0.9999435,8
3674,0.81229013,9
3675,0.73300487,9
3676,0.4714799,0
3677,0.66784126,8
3678,0.7092102,0
3679,0.8518572,9
3680,0.5203415,0
3681,0.5060014,13
3682,0.53330237,13
3683,0.47754183,13
3684,0.90135217,0
3685,0.9212923,7
3686,0.3658507,4
3687,0.51326627,7
3688,0.93666154,7
3689,0.81479615,8
3690,0.530253,8
3691,0.94657207,8
3692,0.89849603,4
3693,0.96369904,8
3694,0.7426737,9
3695,0.99825686,8
3696,0.46773618,9
3697,0.9921874,8
3698,0.84070516,4
3699,0.99933016,8
3700,0.58452916,3
3701,0.997424,8
3702,0.57858974,3
3703,0.853512,8
3704,0.39638907,6
3705,0.98440385,14
3706,0.52799565,13
3707,0.9617753,14
3708,0.50893354,13
3709,0.9399013,7
3710,0.4517932,6
3711,0.9820957,8
3712,0.88337094,6
3713,0.9872077,8
3714,0.49378487,6
3715,0.8032533,7
3716,0.7790508,8
3717,0.95068794,9
3718,0.98597693,9
3719,0.77426493,9
3720,0.6993812,8
3721,0.9912947,8
3722,0.56556046,8
3723,0.7808776,8
3724,0.89469516,9
3725,0.8064591,8
3726,0.70611405,8
3727,0.8814424,8
3728,0.99796414,12
3729,0.72232294,13
3730,0.5529267,12
3731,0.6319801,13
3732,0.51129764,13
3733,0.4673331,14
3734,0.6957377,6
3735,0.9641859,7
3736,0.9478266,6
3737,0.9998752,8
3738,0.43442172,6
3739,0.98648745,8
3740,0.3678094,6
3741,0.88538516,9
3742,0.9493365,8
3743,0.94175,8
3744,0.71003145,6
3745,0.8956312,8
3746,0.8946703,3
3747,0.9999552,8
3748,0.8800392,3
3749,0.96589845,8
3750,0.6207356,7
3751,0.69919235,8
3752,0.97530043,12
3753,0.8032514,19
3754,0.9798259,13
3755,0.7005327,15
3756,0.45762846,13
3757,0.89175016,19
3758,0.8258837,8
3759,0.9984478,8
3760,0.6258542,6
3761,0.98304313,8
3762,0.5190062,9
3763,0.9418642,8
3764,0.4622682,8
3765,0.9245195,8
3766,0.98822707,8
3767,0.91304713,8
3768,0.39725962,3
3769,0.5042546,8
3770,0.98408926,3
3771,0.9478788,9
3772,0.97802347,8
3773,0.624286,8
3774,0.66184044,8
3775,0.90982485,8
3776,0.6263962,9
3777,0.9736632,9
3778,0.8990646,5
3779,0.51833165,15
3780,0.49927253,5
3781,0.9999249,8
3782,0.9853019,8
3783,0.95997036,8
3784,0.9738381,8
3785,0.9309639,8
3786,0.6758551,9
3787,0.9516912,8
3788,0.4883445,9
3789,0.6647026,9
3790,0.95281196,9
3791,0.96180356,9
3792,0.61235785,9
3793,0.8489833,7
3794,0.98478925,3
3795,0.99743736,9
3796,0.5154697,3
3797,0.5723946,8
3798,0.61171055,9
3799,0.50519115,9
3800,0.2814588,9
3801,0.95446646,9
3802,0.38744137,6
3803,0.4164079,16
3804,0.44736627,8
3805,0.99775,8
3806,0.9573204,8
3807,0.9783432,7
3808,0.643758,8
3809,0.99675566,7
3810,0.9595466,9
3811,0.99665135,7
3812,0.5261316,9
3813,0.915801,7
3814,0.9915848,3
3815,0.99288005,7
3816,0.66768336,3
3817,0.9950405,8
3818,0.52562696,0
3819,0.99525636,9
3820,0.9487123,9
3821,0.9911488,9
3822,0.6218489,0
3823,0.9944806,9
3824,0.7307635,13
3825,0.51702946,19
3826,0.9999231,13
3827,0.70881087,17
3828,0.99999404,13
3829,0.44170237,17
3830,0.8003338,7
3831,0.996837,7
3832,0.9118182,7
3833,0.88234425,7
3834,0.504393,3
3835,0.97150743,7
3836,0.44613495,7
3837,0.9796246,8
3838,0.5097041,7
3839,0.9697795,9
3840,0.99983835,9
3841,0.9928877,9
3842,0.9871581,9
3843,0.9941214,8
3844,0.8099764,8
3845,0.91787297,9
3846,0.68712467,9
3847,0.9981041,9
3848,0.8517672,12
3849,0.9725891,11
3850,0.98825896,12
3851,0.9214148,17
3852,0.930372,17
3853,0.58797234,17
3854,0.7730999,17
3855,0.7643851,8
3856,0.64595854,9
3857,0.8847882,8
3858,0.7989141,8
3859,0.44791073,7
3860,0.94992477,9
3861,0.9999323,9
3862,0.99984205,9
3863,0.9993098,9
3864,0.99600106,9
3865,0.9993753,9
3866,0.9661226,9
3867,0.7102755,8
3868,0.930536,3
3869,0.75825876,8
3870,0.78393304,9
3871,0.7778225,8
3872,0.99980503,12
3873,0.56136316,11
3874,0.9981686,12
3875,0.44574603,19
3876,0.5422058,12
3877,0.8431811,19
3878,0.5121769,14
3879,0.90658605,7
3880,0.8060739,6
3881,0.9439192,8
3882,0.81177276,8
3883,0.9859367,8
3884,0.48864785,8
3885,0.79922616,9
3886,0.8113241,6
3887,0.9624969,9
3888,0.77369416,8
3889,0.9971711,8
3890,0.32503206,7
3891,0.9995648,8
3892,0.5841296,3
3893,0.49710783,9
3894,0.7513749,3
3895,0.7354319,8
3896,0.80823565,12
3897,0.83342564,13
3898,0.9999596,13
3899,0.9980247,13
3900,0.98266786,13
3901,0.6714715,14
3902,0.8018995,10
3903,0.9868152,8
3904,0.63866675,6
3905,0.99987435,8
3906,0.4728276,6
3907,0.9974878,8
3908,0.8504844,9
3909,0.61407053,8
3910,0.9869812,8
3911,0.6061156,9
3912,0.8505089,9
3913,0.9485158,8
3914,0.7017106,7
3915,0.8851371,8
3916,0.93173,7
3917,0.6942656,8
3918,0.97540593,7
3919,0.71573347,8
3920,0.97268784,12
3921,0.4303467,15
3922,0.99862313,13
3923,0.70723194,15
