,confidence,action
2645,0.58312464,3
2646,0.84101236,3
2647,0.8906031,3
2648,0.98445845,11
2649,0.8902707,12
2650,0.9921663,12
2651,0.9852798,12
2652,0.7806452,12
2653,0.71855825,15
2654,0.60110724,15
2655,0.49964613,19
2656,0.4950896,19
2657,0.94328636,9
2658,0.9980678,9
2659,0.96443504,9
2660,0.99706763,9
2661,0.996518,8
2662,0.9988078,8
2663,0.999665,8
2664,0.74817324,8
2665,0.5603251,8
2666,0.9653135,8
2667,0.9866572,8
2668,0.8881706,9
2669,0.5577815,9
2670,0.738894,9
2671,0.996624,9
2672,0.618253,9
2673,0.8675235,12
2674,0.9940849,12
2675,0.99217075,12
2676,0.607064,11
2677,0.8827964,11
2678,0.5330642,19
2679,0.8323766,19
2680,0.27924687,16
2681,0.9854565,7
2682,0.86495054,7
2683,0.3901586,9
2684,0.98132586,7
2685,0.9976683,8
2686,0.5879205,9
2687,0.5996084,9
2688,0.66432387,9
2689,0.99605125,9
2690,0.4965873,9
2691,0.9232746,9
2692,0.4806198,3
2693,0.7251712,8
2694,0.59754026,9
2695,0.8937473,9
2696,0.96572125,12
2697,0.99974185,12
2698,0.9967122,12
2699,0.40810937,13
2700,0.36482185,19
2701,0.47728488,19
2702,0.50891745,19
2703,0.8841159,17
2704,0.96628714,15
2705,0.9396277,8
2706,0.99984,8
2707,0.999419,8
2708,0.95882285,8
2709,0.9510816,9
2710,0.9877251,9
2711,0.9732869,9
2712,0.99563605,9
2713,0.9279206,8
2714,0.7807262,8
2715,0.59090203,8
2716,0.55205584,8
2717,0.8457532,8
2718,0.60075665,9
2719,0.43005627,9
2720,0.9348132,12
2721,0.99949825,12
2722,0.8457714,12
2723,0.5283281,13
2724,0.89284164,15
2725,0.8433586,15
2726,0.5294314,15
2727,0.6296608,15
2728,0.79794765,8
2729,0.89618856,8
2730,0.9989588,8
2731,0.9989749,8
2732,0.9101591,8
2733,0.76255614,9
2734,0.9194077,9
2735,0.81037104,9
2736,0.90153944,8
2737,0.8659159,9
2738,0.8819691,9
2739,0.7027712,9
2740,0.99794835,8
2741,0.6862219,8
2742,0.9418041,8
2743,0.59960055,8
2744,0.58696,11
2745,0.98964393,13
2746,0.9999794,13
2747,0.91886306,13
2748,0.90384287,19
2749,0.87739235,19
2750,0.9108589,15
2751,0.99663323,15
2752,0.40048137,8
2753,0.93517566,8
2754,0.9990711,8
2755,0.9952127,8
2756,0.56536686,8
2757,0.9040223,9
2758,0.84389275,9
2759,0.88819057,9
2760,0.9890159,9
2761,0.66708815,8
2762,0.54210234,9
2763,0.8987815,9
2764,0.74048597,8
2765,0.4794459,9
2766,0.57341707,5
2767,0.47187704,5
2768,0.53906786,3
2769,0.7266105,12
2770,0.7848809,12
2771,0.65416807,13
2772,0.41248736,13
2773,0.9243267,15
2774,0.89571106,15
2775,0.9549059,19
2776,0.7584368,16
2777,0.8394438,7
2778,0.65226126,8
2779,0.99012005,8
2780,0.9901592,9
2781,0.9968906,9
2782,0.6575798,8
2783,0.75192314,9
2784,0.8025615,8
2785,0.969093,8
2786,0.9182474,7
2787,0.53361434,8
2788,0.5045789,9
2789,0.65818757,3
2790,0.57978684,3
2791,0.8435807,3
2792,0.28806236,11
2793,0.9795656,12
2794,0.7168009,12
2795,0.85644287,12
2796,0.75480795,12
2797,0.8117847,19
2798,0.74312,19
2799,0.99827194,19
2800,0.7246145,16
2801,0.5239551,7
2802,0.7231409,7
2803,0.9347508,7
2804,0.999775,7
2805,0.99362504,8
2806,0.71578634,9
2807,0.88789874,8
2808,0.9216288,8
2809,0.9838291,8
2810,0.8232417,8
2811,0.9586747,8
2812,0.48436612,3
2813,0.7599751,3
2814,0.93256,3
2815,0.7117085,3
2816,0.69145143,11
2817,0.96018386,12
2818,0.998645,12
2819,0.69795346,12
2820,0.95175177,12
2821,0.89566827,15
2822,0.8693137,15
2823,0.908293,19
2824,0.9818434,7
2825,0.99937445,7
2826,0.9779513,7
2827,0.7708236,7
2828,0.98063755,7
2829,0.7168966,8
2830,0.9884906,8
2831,0.9551746,8
2832,0.88455385,8
2833,0.40976113,9
2834,0.38774905,8
2835,0.9909305,8
2836,0.8130025,9
2837,0.59965694,9
2838,0.52764356,3
2839,0.7663835,9
2840,0.8403238,7
2841,0.807379,3
2842,0.92940587,12
2843,0.9340824,12
2844,0.91009957,11
2845,0.9822307,11
2846,0.8379598,11
2847,0.9791525,17
2848,0.99999833,7
2849,0.999752,7
2850,0.9904659,7
2851,0.98650604,7
2852,0.99929774,7
2853,0.9905284,7
2854,0.89764696,7
2855,0.5422127,7
2856,0.6950856,9
2857,0.9752966,9
2858,0.94859415,9
2859,0.6436705,9
2860,0.9421856,3
2861,0.6656179,8
2862,0.887844,3
2863,0.95398635,3
2864,0.4585299,3
2865,0.9918263,12
2866,0.96733177,12
2867,0.5025517,10
2868,0.914267,11
2869,0.7876531,11
2870,0.30337557,11
2871,0.805261,10
2872,0.9474525,8
2873,0.99936813,8
2874,0.9989517,8
2875,0.9889854,8
2876,0.5088568,9
2877,0.9985843,9
2878,0.99854636,9
2879,0.9883239,9
2880,0.9977639,9
2881,0.8113521,9
2882,0.9425319,9
2883,0.8531418,8
2884,0.50363636,9
2885,0.6693898,8
2886,0.5518711,9
2887,0.33543637,3
2888,0.4953295,12
2889,0.9991165,12
2890,0.876289,12
2891,0.9795236,13
2892,0.72160083,15
2893,0.92249715,15
2894,0.54893047,19
2895,0.9943105,19
2896,0.89443654,8
2897,0.97850263,8
2898,0.9998697,8
2899,0.99891806,8
2900,0.9971282,8
2901,0.7314991,9
2902,0.7192662,8
2903,0.6435754,3
2904,0.73288506,6
2905,0.52404153,6
2906,0.9513512,3
2907,0.99501294,3
2908,0.820279,3
2909,0.9608529,3
2910,0.3101159,6
2911,0.5768869,7
2912,0.7400637,11
2913,0.961449,12
2914,0.98861325,13
2915,0.9922386,13
2916,0.6569897,13
2917,0.6518505,13
2918,0.54422724,19
2919,0.6938958,19
2920,0.6927868,9
2921,0.91702807,8
2922,0.5501784,8
2923,0.984462,8
2924,0.5332089,7
2925,0.688353,6
2926,0.516288,6
2927,0.9891009,3
2928,0.85166657,6
2929,0.47798455,8
2930,0.6387742,6
2931,0.9050424,6
2932,0.9436133,6
2933,0.80725366,6
2934,0.89703035,7
2935,0.47367314,7
2936,0.57606536,6
2937,0.60389566,3
2938,0.992029,13
2939,0.61866885,13
2940,0.9836674,13
2941,0.578227,15
2942,0.6759992,15
2943,0.87456006,16
2944,0.9570073,7
2945,0.98177654,7
2946,0.99757355,8
2947,0.9856176,8
2948,0.815618,8
2949,0.99156266,8
2950,0.6905524,6
2951,0.7943777,6
2952,0.93226945,6
2953,0.98687565,8
2954,0.92537373,8
2955,0.96136296,8
2956,0.7730593,9
2957,0.52874196,9
2958,0.7201487,3
2959,0.9299087,3
2960,0.635636,6
2961,0.9963736,12
2962,0.9372391,12
2963,0.81142765,12
2964,0.98887956,12
2965,0.64452416,13
2966,0.2983818,15
2967,0.6228911,7
2968,0.99999917,7
2969,0.9625435,7
2970,0.8144556,8
2971,0.60247695,8
2972,0.8453417,7
2973,0.9092649,3
2974,0.93000555,8
2975,0.80951834,8
2976,0.89182544,8
2977,0.75842667,6
2978,0.46031538,6
2979,0.6050396,8
2980,0.6095409,7
2981,0.55194443,9
2982,0.79726297,9
2983,0.55672294,8
2984,0.8018583,7
2985,0.68939465,12
2986,0.98304325,12
2987,0.8548249,12
2988,0.50187594,13
2989,0.6777933,13
2990,0.72177315,15
2991,0.93792427,16
2992,0.5031262,16
2993,0.8090466,9
2994,0.94066334,9
2995,0.9648568,9
2996,0.7132983,9
2997,0.99630725,8
2998,0.9959486,8
2999,0.99766684,8
3000,0.97372186,8
3001,0.9901703,8
3002,0.92212206,8
3003,0.39226288,8
3004,0.4436539,8
3005,0.7792263,8
3006,0.78993416,0
3007,0.98415494,0
3008,0.8028919,0
3009,0.56938165,13
3010,0.98898697,13
3011,0.8466514,13
3012,0.71532696,12
3013,0.7861084,16
3014,0.8781707,16
3015,0.5652385,9
3016,0.86793536,9
3017,0.57241386,8
3018,0.68363243,7
3019,0.62851155,9
3020,0.8111156,7
3021,0.99828017,8
3022,0.8360614,8
3023,0.5813689,9
3024,0.49513245,7
3025,0.85453504,4
3026,0.8485827,4
3027,0.7965879,3
3028,0.47881576,3
3029,0.76433676,0
3030,0.869294,0
3031,0.657216,0
3032,0.72614795,9
3033,0.9765004,12
3034,0.65795976,12
3035,0.61954755,14
3036,0.67701674,19
3037,0.689444,19
3038,0.93206173,19
3039,0.65808314,9
3040,0.9907539,8
3041,0.99883765,8
3042,0.9968047,8
3043,0.999383,8
3044,0.99548066,8
3045,0.9519998,8
3046,0.566838,8
3047,0.46380785,9
3048,0.8922032,4
3049,0.5718247,9
3050,0.4482801,9
3051,0.3663236,9
3052,0.94727725,6
3053,0.4880739,6
3054,0.7327608,3
3055,0.77138996,3
3056,0.59844285,9
3057,0.7333422,9
3058,0.9987845,13
3059,0.99987125,13
3060,0.9205634,13
3061,0.9933693,13
3062,0.6832042,19
3063,0.7405372,19
3064,0.36243,9
3065,0.89559543,8
3066,0.9325182,8
3067,0.9997634,8
3068,0.9631804,8
3069,0.5157687,8
3070,0.9910547,8
3071,0.8986569,8
3072,0.7697704,6
3073,0.40959215,6
3074,0.97965336,9
3075,0.77485305,3
3076,0.6409566,8
3077,0.61506766,8
3078,0.4148161,3
3079,0.49448684,9
3080,0.36327124,12
3081,0.99434596,13
3082,0.9985025,13
3083,0.5049173,15
3084,0.8569509,16
3085,0.8999175,15
3086,0.78796786,15
3087,0.9743112,16
3088,0.95052326,7
3089,0.6118157,7
3090,0.97586596,8
3091,0.9823407,8
3092,0.65406585,6
3093,0.97261626,8
3094,0.9137437,8
3095,0.5587412,9
3096,0.6191828,9
3097,0.8524278,6
3098,0.7547611,9
3099,0.59408545,8
3100,0.8602881,8
3101,0.8418568,6
3102,0.6495296,6
3103,0.5977752,6
3104,0.45564523,6
3105,0.8411093,12
3106,0.7282137,13
3107,0.7153252,13
3108,0.65898937,15
3109,0.5026989,15
3110,0.56696004,8
3111,0.78566355,15
3112,0.8983541,7
3113,0.86483765,8
3114,0.8793882,8
3115,0.9996294,8
3116,0.90387166,8
3117,0.6177681,9
3118,0.6444545,8
3119,0.51529574,8
3120,0.57255626,6
3121,0.95017546,8
3122,0.67087877,8
3123,0.82004297,8
3124,0.48518422,8
3125,0.44647962,0
3126,0.4427683,5
3127,0.3188941,0
3128,0.63413155,11
3129,0.9861661,12
3130,0.9624088,13
3131,0.8064471,13
3132,0.6659176,19
3133,0.9613449,16
3134,0.95078975,16
3135,0.8268352,19
3136,0.99118245,7
3137,0.57379323,7
3138,0.94672006,7
3139,0.44282812,7
3140,0.76823163,8
3141,0.94486225,8
3142,0.4964038,9
3143,0.5795909,9
3144,0.5758465,8
3145,0.9068087,6
3146,0.82357305,9
3147,0.9998723,9
3148,0.99419576,9
3149,0.55146366,9
3150,0.7749652,9
3151,0.946558,9
3152,0.95741165,11
3153,0.96609735,12
3154,0.99966216,12
3155,0.96066695,12
3156,0.6916102,13
3157,0.9783013,19
3158,0.8083142,19
3159,0.94980955,19
3160,0.8644255,7
3161,0.9389055,7
3162,0.82600427,7
3163,0.6076272,7
3164,0.99650687,7
3165,0.5404438,8
3166,0.57103443,9
3167,0.71025944,9
3168,0.9921061,9
3169,0.98751545,9
3170,0.99794155,9
3171,0.9996774,9
3172,0.9984206,9
3173,0.992262,9
3174,0.98733634,9
3175,0.97753376,9
3176,0.70723176,9
3177,0.9693676,12
3178,0.9920156,12
3179,0.8119314,11
3180,0.81899583,11
3181,0.7835849,11
3182,0.95004517,17
3183,0.72727656,17
3184,0.99683493,7
3185,0.9989926,8
3186,0.99464995,8
3187,0.99657696,8
3188,0.83444536,8
3189,0.725227,8
3190,0.8385446,9
3191,0.99846786,9
3192,0.9951439,9
3193,0.9968305,9
3194,0.933281,9
3195,0.36673623,3
3196,0.9925328,9
3197,0.76356107,3
3198,0.8661742,3
3199,0.8098799,3
3200,0.97864395,9
3201,0.9983619,12
3202,0.9999881,12
3203,0.6046091,12
3204,0.8396589,11
3205,0.5357873,11
3206,0.68722147,19
3207,0.9929952,19
3208,0.36556143,7
3209,0.99461395,8
3210,0.99685776,8
3211,0.99842876,8
3212,0.98913133,8
3213,0.9983506,9
3214,0.9916047,9
3215,0.99049777,9
3216,0.99222904,9
3217,0.7576748,9
3218,0.99476767,9
3219,0.919808,8
3220,0.7927788,3
3221,0.8135337,3
3222,0.72527957,3
3223,0.6578878,3
3224,0.5773889,3
3225,0.9992914,12
3226,0.95936394,13
3227,0.90315574,13
3228,0.8400805,13
3229,0.56437844,19
3230,0.7701183,15
3231,0.99118084,19
3232,0.9306419,8
3233,0.99874914,8
3234,0.99327445,8
3235,0.9987206,8
3236,0.97818404,8
3237,0.88464034,9
3238,0.8129272,8
3239,0.7403238,8
3240,0.8365719,9
3241,0.4859824,9
3242,0.34271926,6
3243,0.9115699,6
3244,0.97151405,3
3245,0.677325,3
3246,0.80303234,3
3247,0.34766722,7
3248,0.5057909,3
3249,0.92686146,12
3250,0.7249175,13
3251,0.9803254,13
3252,0.71776706,15
3253,0.59124595,19
3254,0.9649236,19
3255,0.90973616,19
3256,0.89903176,9
3257,0.58606905,9
3258,0.99116194,8
3259,0.9947351,8
3260,0.9977568,8
3261,0.89333457,9
3262,0.52440983,8
3263,0.88965845,8
3264,0.98395234,8
3265,0.8778536,6
3266,0.8897947,6
3267,0.59652567,3
3268,0.7396663,7
3269,0.6452353,3
3270,0.45299107,3
3271,0.6345542,6
3272,0.48055398,6
3273,0.5467768,12
3274,0.95993817,13
3275,0.99291915,13
3276,0.7713528,15
3277,0.69181895,15
3278,0.7664164,16
3279,0.5299268,19
3280,0.6474706,9
3281,0.94839543,8
3282,0.90449923,8
3283,0.9993326,8
3284,0.95886487,8
3285,0.57584125,8
3286,0.44156066,9
3287,0.50934803,8
3288,0.87395,8
3289,0.9360666,8
3290,0.7440098,3
3291,0.9796326,3
3292,0.40023288,0
3293,0.4790622,5
3294,0.55755293,5
3295,0.5350751,7
3296,0.5886956,6
3297,0.8600386,12
3298,0.96810955,13
3299,0.71407884,13
3300,0.64000076,13
3301,0.9706882,16
3302,0.986145,16
3303,0.54208225,16
3304,0.9721566,7
3305,0.9643385,7
3306,0.910037,7
3307,0.59798944,8
3308,0.8165976,8
3309,0.9586194,8
3310,0.76599354,8
3311,0.5842098,8
3312,0.6726689,6
3313,0.866641,8
3314,0.86314976,9
3315,0.86798155,7
3316,0.7088961,7
3317,0.49100447,6
3318,0.59675497,9
3319,0.5787204,9
3320,0.8161628,9
3321,0.9500798,12
3322,0.98518753,12
3323,0.50311136,12
3324,0.98823744,12
3325,0.93042547,13
3326,0.8281596,16
3327,0.7281037,19
3328,0.4270766,8
3329,0.9511854,8
3330,0.97078866,8
3331,0.87033814,8
3332,0.65964025,7
3333,0.97650915,8
3334,0.8403575,8
3335,0.7512558,8
3336,0.7545919,8
3337,0.8631962,9
3338,0.42752212,7
3339,0.78610206,9
3340,0.7120452,8
3341,0.6889919,8
3342,0.55594265,3
3343,0.7734635,9
3344,0.9974674,9
3345,0.8365865,12
3346,0.92308897,12
3347,0.9056123,12
3348,0.40989986,11
3349,0.5993974,13
3350,0.694622,13
3351,0.99402064,19
3352,0.7948316,7
3353,0.7258894,7
3354,0.78586257,7
3355,0.9697593,7
3356,0.9914738,7
3357,0.83366406,7
3358,0.80209684,7
3359,0.9569712,7
3360,0.66041404,7
3361,0.6271875,4
3362,0.88628477,4
3363,0.7591941,4
3364,0.71402746,3
3365,0.6595991,3
3366,0.9531558,3
3367,0.5417022,0
3368,0.36336565,12
3369,0.99963677,12
3370,0.7835312,14
3371,0.40750322,11
3372,0.5142255,11
3373,0.43300346,19
3374,0.7341949,14
3375,0.7371398,19
3376,0.9445536,8
3377,0.99907744,8
3378,0.9992349,8
3379,0.99855906,8
3380,0.88634527,8
3381,0.91654533,9
3382,0.8916292,9
3383,0.9533273,9
3384,0.989037,9
3385,0.60645074,8
3386,0.998988,9
3387,0.99932754,9
3388,0.44976875,8
3389,0.79227084,3
3390,0.56905824,8
3391,0.5549628,3
3392,0.84399736,12
3393,0.9731442,13
3394,0.99966013,13
3395,0.98133504,13
3396,0.7078196,19
3397,0.68205297,19
3398,0.78227806,19
3399,0.64324486,19
3400,0.9551843,7
3401,0.99810374,8
3402,0.9998996,8
3403,0.9367762,8
3404,0.7613814,8
3405,0.6848261,9
3406,0.8484226,8
3407,0.55325717,8
3408,0.5038647,8
3409,0.8620437,9
3410,0.93262714,9
3411,0.8379017,9
3412,0.60213304,9
3413,0.7110315,7
3414,0.46137765,7
3415,0.48388594,9
3416,0.837546,12
3417,0.6370621,13
3418,0.9997863,13
3419,0.8087813,15
3420,0.57314456,19
3421,0.4805096,15
3422,0.6716579,16
3423,0.5507685,15
3424,0.5252844,9
3425,0.83497614,7
3426,0.9971836,8
3427,0.99612516,8
3428,0.8854525,8
3429,0.9666458,8
3430,0.967298,8
3431,0.7380753,8
3432,0.50234777,3
3433,0.47360712,3
3434,0.37739575,8
3435,0.86026865,8
3436,0.27082282,6
3437,0.90660816,6
3438,0.5227506,7
3439,0.9779599,7
3440,0.5531677,6
3441,0.8032895,11
3442,0.7101673,11
3443,0.8611282,11
3444,0.5427918,11
3445,0.4298888,13
3446,0.7156567,15
3447,0.7493008,16
3448,0.5574606,8
3449,0.9863301,8
3450,0.99975866,8
3451,0.96839327,8
3452,0.99152,8
3453,0.7357033,9
3454,0.6703329,9
3455,0.9674579,8
3456,0.6169063,3
3457,0.9856424,3
3458,0.8913895,3
3459,0.4726811,8
3460,0.6685165,8
3461,0.71300495,0
3462,0.80137795,0
3463,0.55014426,7
3464,0.7572954,7
3465,0.8396736,12
3466,0.99930894,13
3467,0.99320316,13
3468,0.5706191,16
3469,0.65742445,16
3470,0.9952703,16
3471,0.7282844,16
3472,0.9826629,7
3473,0.93303627,8
3474,0.8295452,7
3475,0.5658915,8
3476,0.99547464,8
3477,0.6923225,8
3478,0.87928826,8
3479,0.93153316,8
3480,0.49940807,6
3481,0.33436796,9
3482,0.3663977,8
3483,0.999278,9
3484,0.6791238,8
3485,0.48831084,0
3486,0.96853226,9
3487,0.9267568,9
3488,0.8925833,3
3489,0.55277985,12
3490,0.36355835,13
3491,0.53255796,12
3492,0.989005,12
3493,0.9621189,13
3494,0.8772329,16
3495,0.44424242,15
3496,0.6549653,7
3497,0.97028416,8
3498,0.8064436,7
3499,0.5224039,8
3500,0.8402153,7
3501,0.80521154,7
3502,0.6297809,8
3503,0.8464421,8
3504,0.8296588,8
3505,0.734859,7
3506,0.8663007,7
3507,0.42448425,9
3508,0.85725963,8
3509,0.58031774,3
3510,0.5221055,9
3511,0.99755776,9
3512,0.9810838,9
3513,0.99780756,12
3514,0.98894966,12
3515,0.95658404,12
3516,0.52148366,11
3517,0.826825,11
3518,0.51064867,19
3519,0.997661,7
3520,0.99988866,7
3521,0.999813,7
3522,0.99799514,7
3523,0.9602958,7
3524,0.7427016,7
3525,0.9799523,7
3526,0.7573995,7
3527,0.5463817,7
3528,0.39838627,6
3529,0.3178988,3
3530,0.8740622,9
3531,0.6284384,9
3532,0.61471,8
3533,0.9566991,3
3534,0.6636111,3
3535,0.67842984,9
3536,0.61655587,9
3537,0.9998965,12
3538,0.99948704,12
3539,0.9657208,12
3540,0.36000955,10
3541,0.9394405,14
3542,0.6010668,14
3543,0.7112848,19
3544,0.53338665,8
3545,0.98756146,8
3546,0.9934462,8
3547,0.995921,8
3548,0.9360631,8
3549,0.9168036,9
3550,0.9699274,9
3551,0.7529318,9
3552,0.36993286,6
3553,0.5218631,6
3554,0.9305486,6
3555,0.8682936,3
3556,0.5818354,3
3557,0.4790986,3
3558,0.8978354,3
3559,0.725668,3
3560,0.68805486,3
3561,0.8731981,12
3562,0.9999682,13
3563,0.9963407,13
3564,0.9922781,13
3565,0.9535631,13
3566,0.3896549,13
3567,0.6295044,15
3568,0.85120565,8
3569,0.99917656,8
3570,0.99990606,8
3571,0.9989549,8
3572,0.9711105,8
3573,0.41775316,8
3574,0.6436472,9
3575,0.9700023,8
3576,0.8162541,8
3577,0.7150189,8
3578,0.496834,3
3579,0.48815557,9
3580,0.6930688,9
3581,0.41709036,8
3582,0.6292357,9
3583,0.7444197,9
3584,0.35905507,12
3585,0.86232597,13
3586,0.9996376,13
3587,0.69668764,15
3588,0.5577346,19
3589,0.45462748,19
3590,0.46433985,15
3591,0.66124916,15
3592,0.9776174,7
3593,0.94813603,7
3594,0.96317536,8
3595,0.88910663,8
3596,0.573451,6
3597,0.6945275,8
3598,0.7373526,8
3599,0.3333153,9
3600,0.8885587,9
3601,0.90280837,3
3602,0.8575583,6
3603,0.6637729,6
3604,0.52152646,8
3605,0.49386865,6
3606,0.9810175,7
3607,0.84027106,12
3608,0.6209575,9
3609,0.90335786,12
3610,0.9868383,13
3611,0.72569627,13
3612,0.8889178,15
3613,0.87221336,15
3614,0.61008143,15
3615,0.88538635,16
3616,0.9788117,16
3617,0.9947942,7
3618,0.68344045,7
3619,0.69545454,7
3620,0.43108067,8
3621,0.9279672,8
3622,0.53814083,6
3623,0.7288,6
3624,0.74478275,9
3625,0.6315459,7
3626,0.6884393,8
3627,0.95520616,8
3628,0.9736413,9
3629,0.9546143,9
3630,0.9679625,9
3631,0.6628532,7
3632,0.4005711,7
3633,0.9630038,11
3634,0.85690343,12
3635,0.9989293,12
3636,0.86679804,12
3637,0.8071285,15
3638,0.51269746,16
3639,0.8135177,16
3640,0.92173266,7
3641,0.55496925,7
3642,0.46403158,9
3643,0.98667216,7
3644,0.63963753,8
3645,0.48828673,8
3646,0.75507087,3
3647,0.7144678,8
3648,0.9616806,3
3649,0.93371445,7
3650,0.41961288,0
3651,0.82585573,3
3652,0.5676474,7
3653,0.83815885,3
3654,0.84993565,0
3655,0.380761,0
3656,0.5094031,0
3657,0.4267595,12
3658,0.8858589,13
3659,0.9682806,13
3660,0.93326527,19
3661,0.75945467,19
3662,0.43291864,19
3663,0.76589555,16
3664,0.6066727,8
3665,0.63626295,8
3666,0.80848163,7
3667,0.8290341,8
3668,0.7712128,7
3669,0.99815124,7
3670,0.96138436,7
3671,0.8216293,7
3672,0.48398343,7
3673,0.60321414,7
3674,0.8562863,7
3675,0.7712084,9
3676,0.39979342,8
3677,0.43233073,0
3678,0.9125948,0
3679,0.950622,0
3680,0.9710888,0
3681,0.50706273,0
3682,0.66518986,0
3683,0.506221,13
3684,0.60662746,7
3685,0.9127901,0
3686,0.875559,0
3687,0.4881708,7
3688,0.9935781,7
3689,0.8680621,7
3690,0.662126,7
3691,0.35731873,7
3692,0.25445688,7
3693,0.96815675,4
3694,0.7860686,4
3695,0.5260691,9
3696,0.4271761,4
3697,0.5962954,4
3698,0.76758003,4
3699,0.8790092,4
3700,0.5689884,8
3701,0.6101278,3
3702,0.8372765,3
3703,0.746642,3
3704,0.80882794,3
3705,0.34592107,6
3706,0.9825127,13
3707,0.9556108,14
3708,0.97911274,14
3709,0.9949222,14
3710,0.72334653,7
3711,0.8850875,7
3712,0.51677394,8
3713,0.91433424,8
3714,0.65079224,6
3715,0.58366966,6
3716,0.9850198,3
3717,0.42731658,8
3718,0.92794675,9
3719,0.9898436,9
3720,0.9749579,9
3721,0.52038956,9
3722,0.98284,9
3723,0.5857895,9
3724,0.9903476,9
3725,0.8705223,9
3726,0.5953852,8
3727,0.65433234,8
3728,0.37353006,3
3729,0.9986461,12
3730,0.99844176,13
3731,0.9981352,13
3732,0.90810734,13
3733,0.9832478,19
3734,0.51492167,15
3735,0.848791,8
3736,0.948668,7
3737,0.9938764,8
3738,0.9990326,8
3739,0.48570865,8
3740,0.68157744,9
3741,0.467316,9
3742,0.8698517,8
3743,0.9476834,8
3744,0.6731742,8
3745,0.8475564,6
3746,0.6554117,7
3747,0.9528811,3
3748,0.7607036,8
3749,0.9314411,3
3750,0.732214,3
3751,0.73186696,3
3752,0.6625227,7
3753,0.96673745,12
3754,0.97165215,13
3755,0.98774093,13
3756,0.8353258,15
3757,0.89214176,19
3758,0.8521975,19
3759,0.97959775,19
3760,0.8975454,8
3761,0.99787045,8
3762,0.96307063,8
3763,0.7134077,9
3764,0.77753705,9
3765,0.7946438,9
3766,0.5195297,8
3767,0.9636189,8
3768,0.9697721,8
3769,0.42159474,3
3770,0.5634175,3
3771,0.98220265,3
3772,0.65860784,6
3773,0.97991824,8
3774,0.98697877,8
3775,0.750987,8
3776,0.7278627,8
3777,0.40112704,6
3778,0.73559976,9
3779,0.83260095,5
3780,0.9182989,12
3781,0.8566879,8
3782,0.95410866,8
3783,0.9747762,8
3784,0.96952605,8
3785,0.94257665,8
3786,0.82692146,8
3787,0.580817,9
3788,0.75295955,8
3789,0.70908934,9
3790,0.8896164,9
3791,0.9133485,9
3792,0.5479092,6
3793,0.5524373,9
3794,0.663706,9
3795,0.969118,3
3796,0.88034266,3
3797,0.8395095,3
3798,0.4902927,0
3799,0.42121223,0
3800,0.53891116,8
3801,0.28380027,0
3802,0.39105457,5
3803,0.37274396,0
3804,0.42352256,0
3805,0.2640963,9
3806,0.7270569,8
3807,0.7656799,8
3808,0.42231068,8
3809,0.5062509,8
3810,0.84335095,9
3811,0.84535986,9
3812,0.5497366,3
3813,0.5516057,9
3814,0.8570006,3
3815,0.9912321,3
3816,0.6936786,3
3817,0.84088844,3
3818,0.42014962,3
3819,0.54783976,0
3820,0.4859048,9
3821,0.7479864,9
3822,0.5905828,9
3823,0.8523741,0
3824,0.8504126,0
3825,0.67377055,13
3826,0.9998838,13
3827,0.95743644,13
3828,0.71609557,17
3829,0.97594917,16
3830,0.51869756,19
3831,0.6089045,8
3832,0.93493897,7
3833,0.98265713,7
3834,0.6931658,7
3835,0.89216894,7
3836,0.45123428,7
3837,0.5088705,7
3838,0.7262536,7
3839,0.5082333,7
3840,0.9871408,9
3841,0.99977964,9
3842,0.99439764,9
3843,0.99412173,9
3844,0.9486062,8
3845,0.67162925,8
3846,0.6706343,8
3847,0.60603917,9
3848,0.8567353,8
3849,0.9402789,12
3850,0.43579596,10
3851,0.97673917,12
3852,0.90044725,17
3853,0.96860397,17
3854,0.9681985,19
3855,0.9714244,19
3856,0.850483,8
3857,0.9963335,8
3858,0.90391034,8
3859,0.88035595,8
3860,0.8737619,7
3861,0.91337097,9
3862,0.9975497,9
3863,0.9998271,9
3864,0.99963903,9
3865,0.995918,9
3866,0.99597067,9
3867,0.9480091,9
3868,0.96419626,9
3869,0.9852315,3
3870,0.9642127,3
3871,0.74681145,3
3872,0.9533313,3
3873,0.999926,12
3874,0.9963567,12
3875,0.963349,12
3876,0.845891,11
3877,0.5475317,10
3878,0.70529455,19
3879,0.6587494,17
3880,0.82998806,7
3881,0.9979469,8
3882,0.92313427,8
3883,0.99450904,8
3884,0.9588288,8
3885,0.49996948,8
3886,0.9987847,9
3887,0.7637416,6
3888,0.9916666,9
3889,0.43479502,6
3890,0.591605,9
3891,0.28348252,6
3892,0.61712545,3
3893,0.6106006,3
3894,0.76820797,3
3895,0.77267385,3
3896,0.5523836,3
3897,0.9017159,12
3898,0.99593,13
3899,0.99761426,13
3900,0.99905723,13
3901,0.9239644,13
3902,0.7340806,15
3903,0.99045545,19
3904,0.9117714,8
3905,0.9990213,8
3906,0.9997973,8
3907,0.99737644,8
3908,0.9819016,8
3909,0.5481169,8
3910,0.98409027,8
3911,0.9866573,8
3912,0.98314327,8
3913,0.5197372,9
3914,0.54912084,7
3915,0.6194491,3
3916,0.6151696,3
3917,0.865175,7
3918,0.64052004,7
3919,0.9869206,7
3920,0.563031,7
3921,0.9967809,12
3922,0.999385,13
3923,0.9743234,13
3924,0.48137277,15
