,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption
5090,0.5,1.0,0.14644662,0.8535534,0.9330127,0.75,0.74444443,0.0,0.1494592,0.7099312,0.0,0.0,0.49003148,0.95383,0.0,0.08578239,0.0,0.0,0.45631444
5091,0.5,1.0,0.14644662,0.8535534,0.8535534,0.8535534,0.74444443,0.0,0.34414947,0.5850541,0.0,0.0,0.72822666,0.9097586,0.0,0.64641005,0.0,0.0,0.65651846
5092,0.5,1.0,0.14644662,0.8535534,0.75,0.9330127,0.8111111,0.0,0.5162242,0.37856442,0.0,0.0,0.7775446,0.75131166,0.0,0.24665594,0.0,0.0,0.5183472
5093,0.5,1.0,0.14644662,0.8535534,0.62940955,0.9829629,0.8111111,0.0,0.6774828,0.19960669,0.0,0.0,0.9286464,0.4858342,0.0,0.21700235,0.0,0.0,0.5080977
5094,0.5,1.0,0.14644662,0.8535534,0.5,1.0,0.7777778,0.0,0.7394297,0.044247787,0.0,0.0,0.93389297,0.049317945,0.0,0.06714151,0.0,0.0,0.45629975
5095,0.5,1.0,0.14644662,0.8535534,0.37059048,0.9829629,0.7777778,0.021632252,0.7748279,0.0,0.013765979,0.017838405,0.97586566,0.0,0.0010493179,0.12483618,0.4051783,0.0,0.4036246
5096,0.5,1.0,0.14644662,0.8535534,0.25,0.9330127,0.6888889,0.1494592,0.7099312,0.0,0.059980333,0.49003148,0.95383,0.0,0.013641133,0.04216839,0.6670674,0.0,0.32811502
5097,0.5,1.0,0.14644662,0.8535534,0.14644662,0.8535534,0.5777778,0.34414947,0.5850541,0.0,0.18780728,0.72822666,0.9097586,0.0,0.008394543,0.13761604,0.84389275,0.18730332,0.39638782
5098,0.5,1.0,0.14644662,0.8535534,0.0669873,0.75,0.53333336,0.5162242,0.37856442,0.0,0.37561455,0.7775446,0.75131166,0.0,0.09129066,0.015477202,0.94829243,0.2996853,0.3086717
5099,0.5,1.0,0.14644662,0.8535534,0.017037086,0.62940955,0.44444445,0.6774828,0.19960669,0.0,0.36283186,0.9286464,0.4858342,0.0,0.100734524,0.0,0.9676662,0.4120673,0.29984996
5100,0.5,1.0,0.14644662,0.8535534,0.0,0.5,0.4888889,0.7394297,0.044247787,0.0,0.633235,0.93389297,0.049317945,0.0,0.5089192,0.04192049,0.91609585,0.6761766,0.37716046
5101,0.5,1.0,0.14644662,0.8535534,0.017037086,0.37059048,0.51111114,0.7748279,0.0,0.0,0.5427729,0.97586566,0.0,0.0,0.30535153,7.864622e-09,0.7978794,0.9728991,0.3949617
5102,0.5,1.0,0.14644662,0.8535534,0.0669873,0.25,0.44444445,0.7099312,0.0,0.0,0.6234022,0.95383,0.0,0.0,0.5750262,1.1310075e-08,0.6143658,0.9958489,0.33119124
5103,0.5,1.0,0.14644662,0.8535534,0.14644662,0.14644662,0.46666667,0.5850541,0.0,0.0,0.46116027,0.9097586,0.0,0.0,0.28961176,0.0002699971,0.37489408,0.9978903,0.366727
5104,0.5,1.0,0.14644662,0.8535534,0.25,0.0669873,0.4888889,0.37856442,0.0,0.0,0.37168142,0.75131166,0.0,0.0,0.55089194,4.6649006e-05,0.1156912,0.9980719,0.41243958
5105,0.5,1.0,0.14644662,0.8535534,0.37059048,0.017037086,0.5777778,0.19960669,0.0,0.0,0.18780728,0.4858342,0.0,0.0,0.31794333,0.10162038,0.0060350746,0.99808806,0.46714118
5106,0.5,1.0,0.14644662,0.8535534,0.5,0.0,0.6,0.044247787,0.0,0.0,0.0373648,0.049317945,0.0,0.0,0.084994756,6.873721e-05,0.0,0.9980895,0.43311718
5107,0.5,1.0,0.14644662,0.8535534,0.62940955,0.017037086,0.6333333,0.0,0.0,0.013765979,0.0,0.0,0.0,0.0010493179,0.0,0.0947138,0.0,0.82002956,0.41298535
5108,0.5,1.0,0.14644662,0.8535534,0.75,0.0669873,0.6333333,0.0,0.0,0.059980333,0.0,0.0,0.0,0.013641133,0.0,0.15039834,0.0,0.5943629,0.41810352
5109,0.5,1.0,0.14644662,0.8535534,0.8535534,0.14644662,0.6888889,0.0,0.0,0.18780728,0.0,0.0,0.0,0.008394543,0.0,0.048319023,0.0,0.36869627,0.38282076
5110,0.5,1.0,0.14644662,0.8535534,0.9330127,0.25,0.7222222,0.0,0.0,0.37561455,0.0,0.0,0.0,0.09129066,0.0,0.13291103,0.0,0.32356295,0.4656377
5111,0.5,1.0,0.14644662,0.8535534,0.9829629,0.37059048,0.75555557,0.0,0.0,0.36283186,0.0,0.0,0.0,0.100734524,0.0,1.521898e-08,0.0,0.27842963,0.41969827
5112,0.5,1.0,0.14644662,0.8535534,1.0,0.5,0.82222223,0.0,0.0,0.633235,0.0,0.0,0.0,0.5089192,0.0,0.11937278,0.0,0.14302963,0.43416908
5113,0.5,1.0,0.0,0.5,0.9829629,0.62940955,0.7777778,0.0,0.013765979,0.5427729,0.0,0.0,0.0010493179,0.30535153,0.0,0.11595876,0.0,0.0978963,0.45977834
5114,0.5,1.0,0.0,0.5,0.9330127,0.75,0.74444443,0.0,0.059980333,0.6234022,0.0,0.0,0.013641133,0.5750262,0.0,0.009419853,0.0,0.0,0.4072952
5115,0.5,1.0,0.0,0.5,0.8535534,0.8535534,0.74444443,0.0,0.18780728,0.46116027,0.0,0.0,0.008394543,0.28961176,0.0,0.060320843,0.0,0.0,0.45394224
5116,0.5,1.0,0.0,0.5,0.75,0.9330127,0.7111111,0.0,0.37561455,0.37168142,0.0,0.0,0.09129066,0.55089194,0.0,0.0144880945,0.0,0.0,0.43810058
5117,0.5,1.0,0.0,0.5,0.62940955,0.9829629,0.7111111,0.0,0.36283186,0.18780728,0.0,0.0,0.100734524,0.31794333,0.0,0.021215497,0.0,0.0,0.44042584
5118,0.5,1.0,0.0,0.5,0.5,1.0,0.65555555,0.0,0.633235,0.0373648,0.0,0.0,0.5089192,0.084994756,0.0,0.010757476,0.0,0.0,0.43681112
5119,0.5,1.0,0.0,0.5,0.37059048,0.9829629,0.65555555,0.013765979,0.5427729,0.0,0.024582105,0.0010493179,0.30535153,0.0,0.059811123,2.2105749e-05,0.41903293,0.0,0.35800073
5120,0.5,1.0,0.0,0.5,0.25,0.9330127,0.45555556,0.059980333,0.6234022,0.0,0.14847592,0.013641133,0.5750262,0.0,0.3210913,0.005078082,0.6808652,0.0,0.31282225
5121,0.5,1.0,0.0,0.5,0.14644662,0.8535534,0.4,0.18780728,0.46116027,0.0,0.2615536,0.008394543,0.28961176,0.0,0.26023084,0.0028151607,0.85859936,0.2641093,0.3739487
5122,0.5,1.0,0.0,0.5,0.0669873,0.75,0.35555556,0.37561455,0.37168142,0.0,0.2114061,0.09129066,0.55089194,0.0,0.0010493179,0.0154109355,0.9549996,0.3764913,0.30744675
5123,0.5,1.0,0.0,0.5,0.017037086,0.62940955,0.3888889,0.36283186,0.18780728,0.0,0.60373646,0.100734524,0.31794333,0.0,0.5194124,0.17590652,0.9773365,0.6406006,0.4124958
5124,0.5,1.0,0.0,0.5,0.0,0.5,0.35555556,0.633235,0.0373648,0.0,0.71878076,0.5089192,0.084994756,0.0,0.7890871,0.099747695,0.92874354,0.90470994,0.39488113
5125,0.5,1.0,0.0,0.5,0.017037086,0.37059048,0.37777779,0.5427729,0.0,0.0,0.7325467,0.30535153,0.0,0.0,0.71458554,0.059989497,0.8057984,0.9897742,0.33982715
5126,0.5,1.0,0.0,0.5,0.0669873,0.25,0.33333334,0.6234022,0.0,0.0,0.71681416,0.5750262,0.0,0.0,0.92654777,5.6924883e-09,0.62088376,0.99734086,0.32452258
5127,0.5,1.0,0.0,0.5,0.14644662,0.14644662,0.45555556,0.46116027,0.0,0.0,0.5644051,0.28961176,0.0,0.0,0.72193074,0.0025844597,0.37037843,0.9980139,0.367847
5128,0.5,1.0,0.0,0.5,0.25,0.0669873,0.6111111,0.37168142,0.0,0.0,0.35299903,0.55089194,0.0,0.0,0.58342075,1.6272278e-08,0.10805386,0.99807376,0.4137487
5129,0.5,1.0,0.0,0.5,0.37059048,0.017037086,0.6666667,0.18780728,0.0,0.0,0.18289086,0.31794333,0.0,0.0,0.3084995,1.5062154e-08,0.010905735,0.9980791,0.43114027
5130,0.5,1.0,0.0,0.5,0.5,0.0,0.7888889,0.0373648,0.0,0.0,0.031465095,0.084994756,0.0,0.0,0.07345226,0.088121384,0.0,0.8199836,0.41069618
5131,0.5,1.0,0.0,0.5,0.62940955,0.017037086,0.82222223,0.0,0.0,0.024582105,0.0,0.0,0.0,0.059811123,0.0,0.042013768,0.0,0.59431696,0.3806414
5132,0.5,1.0,0.0,0.5,0.75,0.0669873,0.82222223,0.0,0.0,0.14847592,0.0,0.0,0.0,0.3210913,0.0,0.02043257,0.0,0.36865032,0.37318206
5133,0.5,1.0,0.0,0.5,0.8535534,0.14644662,0.82222223,0.0,0.0,0.2615536,0.0,0.0,0.0,0.26023084,0.0,0.0673624,0.0,0.23325032,0.41619217
5134,0.5,1.0,0.0,0.5,0.9330127,0.25,0.82222223,0.0,0.0,0.2114061,0.0,0.0,0.0,0.0010493179,0.0,0.31965846,0.0,0.09785033,0.5033959
5135,0.5,1.0,0.0,0.5,0.9829629,0.37059048,0.82222223,0.0,0.0,0.60373646,0.0,0.0,0.0,0.5194124,0.0,0.13007869,0.0,1.7347235e-17,0.44901344
5136,0.5,1.0,0.0,0.5,1.0,0.5,0.41111112,0.0,0.0,0.71878076,0.0,0.0,0.0,0.7890871,0.0,0.0764914,0.0,0.0,0.45953143
5137,0.5,1.0,0.14644662,0.14644662,0.9829629,0.62940955,0.6666667,0.0,0.024582105,0.7325467,0.0,0.0,0.059811123,0.71458554,0.0,0.109670684,0.0,0.0,0.47099954
5138,0.5,1.0,0.14644662,0.14644662,0.9330127,0.75,0.7777778,0.0,0.14847592,0.71681416,0.0,0.0,0.3210913,0.92654777,0.0,0.053841334,0.0,0.0,0.45170265
5139,0.5,1.0,0.14644662,0.14644662,0.8535534,0.8535534,0.6333333,0.0,0.2615536,0.5644051,0.0,0.0,0.26023084,0.72193074,0.0,0.0116606755,0.0,0.0,0.4371233
5140,0.5,1.0,0.14644662,0.14644662,0.75,0.9330127,0.26666668,0.0,0.2114061,0.35299903,0.0,0.0,0.0010493179,0.58342075,0.0,0.016029432,0.0,0.0,0.43863332
5141,0.5,1.0,0.14644662,0.14644662,0.62940955,0.9829629,0.34444445,0.0,0.60373646,0.18289086,0.0,0.0,0.5194124,0.3084995,0.0,0.023404788,0.0,0.0,0.44118255
5142,0.5,1.0,0.14644662,0.14644662,0.5,1.0,0.62222224,0.0,0.71878076,0.031465095,0.0,0.0,0.7890871,0.07345226,0.0,0.012163824,0.0,0.0,0.43729722
5143,0.5,1.0,0.14644662,0.14644662,0.37059048,0.9829629,0.3,0.024582105,0.7325467,0.0,0.017699115,0.059811123,0.71458554,0.0,0.0010493179,0.0004197126,0.4186543,0.0,0.358206
5144,0.5,1.0,0.14644662,0.14644662,0.25,0.9330127,0.33333334,0.14847592,0.71681416,0.0,0.06686332,0.3210913,0.92654777,0.0,0.01993704,7.976974e-09,0.6726528,0.0,0.3125389
5145,0.5,1.0,0.14644662,0.14644662,0.14644662,0.8535534,0.22222222,0.2615536,0.5644051,0.0,0.15339233,0.26023084,0.72193074,0.0,0.014690451,8.164227e-09,0.8333798,0.2641093,0.37749556
5146,0.5,1.0,0.14644662,0.14644662,0.0669873,0.75,0.18888889,0.2114061,0.35299903,0.0,0.2920354,0.0010493179,0.58342075,0.0,0.1227702,5.5052354e-09,0.8887985,0.5282186,0.3675633
5147,0.5,1.0,0.14644662,0.14644662,0.017037086,0.62940955,0.08888889,0.60373646,0.18289086,0.0,0.33726647,0.5194124,0.3084995,0.0,0.022035677,0.0044276714,0.8960547,0.71552193,0.34100395
5148,0.5,1.0,0.14644662,0.14644662,0.0,0.5,0.055555556,0.71878076,0.031465095,0.0,0.30678466,0.7890871,0.07345226,0.0,0.0073452257,0.025483632,0.8432821,0.9746045,0.3828091
5149,0.5,1.0,0.14644662,0.14644662,0.017037086,0.37059048,0.08888889,0.7325467,0.0,0.0,0.49557522,0.71458554,0.0,0.0,0.29066107,0.01952199,0.71112114,0.99598235,0.32003608
5150,0.5,1.0,0.14644662,0.14644662,0.0669873,0.25,0.16666667,0.71681416,0.0,0.0,0.546706,0.92654777,0.0,0.0,0.25603357,0.0033772087,0.5450311,0.9978839,0.33725873
5151,0.5,1.0,0.14644662,0.14644662,0.14644662,0.14644662,0.08888889,0.5644051,0.0,0.0,0.5821042,0.72193074,0.0,0.0,0.6002099,0.26452616,0.34155682,0.9980531,0.46336994
5152,0.5,1.0,0.14644662,0.14644662,0.25,0.0669873,0.11111111,0.35299903,0.0,0.0,0.2615536,0.58342075,0.0,0.0,0.22035676,0.109395795,0.13409226,0.99806815,0.44687766
5153,0.5,1.0,0.14644662,0.14644662,0.37059048,0.017037086,0.35555556,0.18289086,0.0,0.0,0.14454277,0.3084995,0.0,0.0,0.10703043,0.00027981203,0.014204909,0.819935,0.37777758
5154,0.5,1.0,0.14644662,0.14644662,0.5,0.0,0.41111112,0.031465095,0.0,0.0,0.03539823,0.07345226,0.0,0.0,0.011542497,9.328054e-05,0.0,0.42097437,0.31257346
5155,0.5,1.0,0.14644662,0.14644662,0.62940955,0.017037086,0.33333334,0.0,0.0,0.017699115,0.0,0.0,0.0,0.0010493179,0.0,0.03711731,0.0,0.19530772,0.378949
5156,0.5,1.0,0.14644662,0.14644662,0.75,0.0669873,0.24444444,0.0,0.0,0.06686332,0.0,0.0,0.0,0.01993704,0.0,0.063089356,0.0,0.15017438,0.4415045
5157,0.5,1.0,0.14644662,0.14644662,0.8535534,0.14644662,0.25555557,0.0,0.0,0.15339233,0.0,0.0,0.0,0.014690451,0.0,0.13415784,0.0,0.10504105,0.46606866
5158,0.5,1.0,0.14644662,0.14644662,0.9330127,0.25,0.3,0.0,0.0,0.2920354,0.0,0.0,0.0,0.1227702,0.0,0.031327475,0.0,0.0,0.41274697
5159,0.5,1.0,0.14644662,0.14644662,0.9829629,0.37059048,0.51111114,0.0,0.0,0.33726647,0.0,0.0,0.0,0.022035677,0.0,3.6830257e-05,0.0,0.0,0.43310565
5160,0.5,1.0,0.14644662,0.14644662,1.0,0.5,0.85555553,0.0,0.0,0.30678466,0.0,0.0,0.0,0.0073452257,0.0,1.4746165e-08,0.0,0.0,0.43309292
5161,0.5,1.0,0.5,0.0,0.9829629,0.62940955,0.44444445,0.0,0.017699115,0.49557522,0.0,0.0,0.0010493179,0.29066107,0.0,1.4746165e-08,0.0,0.0,0.43309292
5162,0.5,1.0,0.5,0.0,0.9330127,0.75,0.53333336,0.0,0.06686332,0.546706,0.0,0.0,0.01993704,0.25603357,0.0,0.0073410063,0.0,0.0,0.43563026
5163,0.5,1.0,0.5,0.0,0.8535534,0.8535534,0.6666667,0.0,0.15339233,0.5821042,0.0,0.0,0.014690451,0.6002099,0.0,0.048193835,0.0,0.0,0.44975066
5164,0.5,1.0,0.5,0.0,0.75,0.9330127,0.6111111,0.0,0.2920354,0.2615536,0.0,0.0,0.1227702,0.22035676,0.0,0.0022138476,0.0,0.0,0.4338581
5165,0.5,1.0,0.5,0.0,0.62940955,0.9829629,0.44444445,0.0,0.33726647,0.14454277,0.0,0.0,0.022035677,0.10703043,0.0,1.7195029e-05,0.0,0.0,0.43309885
5166,0.5,1.0,0.5,0.0,0.5,1.0,0.4,0.0,0.30678466,0.03539823,0.0,0.0,0.0073452257,0.011542497,0.0,1.4733544e-08,0.0,0.0,0.43309292
5167,0.5,1.0,0.5,0.0,0.37059048,0.9829629,0.42222223,0.017699115,0.49557522,0.0,0.005899705,0.0010493179,0.29066107,0.0,0.0010493179,1.5167485e-08,0.1488699,0.0,0.40641218
5168,0.5,1.0,0.5,0.0,0.25,0.9330127,0.6666667,0.06686332,0.546706,0.0,0.054080628,0.01993704,0.25603357,0.0,0.00524659,0.06284147,0.336795,0.0,0.39445248
5169,0.5,1.0,0.5,0.0,0.14644662,0.8535534,0.53333336,0.15339233,0.5821042,0.0,0.1179941,0.014690451,0.6002099,0.0,0.016789086,0.09712398,0.6001325,0.18730332,0.42607924
5170,0.5,1.0,0.5,0.0,0.0669873,0.75,0.51111114,0.2920354,0.2615536,0.0,0.14159292,0.1227702,0.22035676,0.0,0.0073452257,0.11977283,0.7050387,0.45141265,0.44189543
5171,0.5,1.0,0.5,0.0,0.017037086,0.62940955,0.41111112,0.33726647,0.14454277,0.0,0.26253688,0.022035677,0.10703043,0.0,0.0073452257,0.06938724,0.9049867,0.638716,0.3618558
5172,0.5,1.0,0.5,0.0,0.0,0.5,0.46666667,0.30678466,0.03539823,0.0,0.24582104,0.0073452257,0.011542497,0.0,0.0010493179,0.28938392,0.8019691,0.9715703,0.50644493
5173,0.5,1.0,0.5,0.0,0.017037086,0.37059048,0.5888889,0.49557522,0.0,0.0,0.20845625,0.29066107,0.0,0.0,0.0041972715,0.053637613,0.63145816,0.9957033,0.34709033
5174,0.5,1.0,0.5,0.0,0.0669873,0.25,0.6666667,0.546706,0.0,0.0,0.19960669,0.25603357,0.0,0.0,0.00524659,0.007822059,0.50043786,0.99784994,0.34687474
5175,0.5,1.0,0.5,0.0,0.14644662,0.14644662,0.6666667,0.5821042,0.0,0.0,0.15339233,0.6002099,0.0,0.0,0.0010493179,0.0024519202,0.22522423,0.9980409,0.3936436
5176,0.5,1.0,0.5,0.0,0.25,0.0669873,0.6666667,0.2615536,0.0,0.0,0.12192724,0.22035676,0.0,0.0,0.0,0.0071225637,0.100594044,0.9980579,0.4175322
5177,0.5,1.0,0.5,0.0,0.37059048,0.017037086,0.7222222,0.14454277,0.0,0.0,0.06784661,0.10703043,0.0,0.0,0.0,0.0011682882,0.012022814,0.8626579,0.39115807
5178,0.5,1.0,0.5,0.0,0.5,0.0,0.7888889,0.03539823,0.0,0.0,0.01671583,0.011542497,0.0,0.0,0.0,0.055878453,0.0,0.81752455,0.43901214
5179,0.5,1.0,0.5,0.0,0.62940955,0.017037086,0.82222223,0.0,0.0,0.005899705,0.0,0.0,0.0,0.0010493179,0.0,0.13912302,0.0,0.7723912,0.46778482
5180,0.5,1.0,0.5,0.0,0.75,0.0669873,0.85555553,0.0,0.0,0.054080628,0.0,0.0,0.0,0.00524659,0.0,0.13773139,0.0,0.72725785,0.46730384
5181,0.5,1.0,0.5,0.0,0.8535534,0.14644662,0.8888889,0.0,0.0,0.1179941,0.0,0.0,0.0,0.016789086,0.0,0.266254,0.0,0.6821245,0.51172644
5182,0.5,1.0,0.5,0.0,0.9330127,0.25,0.8888889,0.0,0.0,0.14159292,0.0,0.0,0.0,0.0073452257,0.0,0.23070996,0.0,0.5467245,0.47265172
5183,0.5,1.0,0.5,0.0,0.9829629,0.37059048,0.82222223,0.0,0.0,0.26253688,0.0,0.0,0.0,0.0073452257,0.0,0.15691712,0.0,0.4113245,0.44714594
5184,0.5,1.0,0.5,0.0,1.0,0.5,0.85555553,0.0,0.0,0.24582104,0.0,0.0,0.0,0.0010493179,0.0,0.2097178,0.0,0.2759245,0.465396
5185,0.5,1.0,0.8535534,0.14644662,0.9829629,0.62940955,0.85555553,0.0,0.005899705,0.20845625,0.0,0.0,0.0010493179,0.0041972715,0.0,0.20677012,0.0,0.0006309493,0.4226724
5186,0.5,1.0,0.8535534,0.14644662,0.9330127,0.75,0.82222223,0.0,0.054080628,0.19960669,0.0,0.0,0.00524659,0.00524659,0.0,0.09799529,0.0,0.0,0.46677682
5187,0.5,1.0,0.8535534,0.14644662,0.8535534,0.8535534,0.7888889,0.0,0.1179941,0.15339233,0.0,0.0,0.016789086,0.0010493179,0.0,0.09580355,0.0,0.0,0.4662065
5188,0.5,1.0,0.8535534,0.14644662,0.75,0.9330127,0.85555553,0.0,0.14159292,0.12192724,0.0,0.0,0.0073452257,0.0,0.0,0.13436647,0.0,0.0,0.4795354
5189,0.5,1.0,0.8535534,0.14644662,0.62940955,0.9829629,0.8888889,0.0,0.26253688,0.06784661,0.0,0.0,0.0073452257,0.0,0.0,0.14315309,0.0,0.0,0.48257244
5190,0.5,1.0,0.8535534,0.14644662,0.5,1.0,0.6111111,0.0,0.24582104,0.01671583,0.0,0.0,0.0010493179,0.0,0.0,0.18116131,0.0,0.0,0.4957096
5191,0.5,1.0,0.8535534,0.14644662,0.37059048,0.9829629,0.82222223,0.005899705,0.20845625,0.0,0.015732547,0.0010493179,0.0041972715,0.0,0.0,0.15187587,0.038018603,0.0,0.47877362
5192,0.5,1.0,0.8535534,0.14644662,0.25,0.9330127,0.8888889,0.054080628,0.19960669,0.0,0.055063915,0.00524659,0.00524659,0.0,0.0,0.2175963,0.12661824,0.0,0.48561028
5193,0.5,1.0,0.8535534,0.14644662,0.14644662,0.8535534,0.7888889,0.1179941,0.15339233,0.0,0.17207474,0.016789086,0.0010493179,0.0,0.0010493179,0.36984524,0.25231346,0.0,0.51570636
5194,0.5,1.0,0.8535534,0.14644662,0.0669873,0.75,0.75555557,0.14159292,0.12192724,0.0,0.24680433,0.0073452257,0.0,0.0,0.05561385,0.12334637,0.48573592,0.0,0.38867196
5195,0.5,1.0,0.8535534,0.14644662,0.017037086,0.62940955,0.64444447,0.26253688,0.06784661,0.0,0.35889873,0.0073452257,0.0,0.0,0.14165792,0.03629264,0.45784205,0.0,0.36358187
5196,0.5,1.0,0.8535534,0.14644662,0.0,0.5,0.5222222,0.24582104,0.01671583,0.0,0.37659785,0.0010493179,0.0,0.0,0.067156345,0.17047994,0.18384965,0.0,0.45906782
5197,0.5,1.0,0.8535534,0.14644662,0.017037086,0.37059048,0.7222222,0.20845625,0.0,0.0,0.2428712,0.0041972715,0.0,0.0,0.011542497,0.14450543,0.089191295,0.0,0.4670548
5198,0.5,1.0,0.8535534,0.14644662,0.0669873,0.25,0.75555557,0.19960669,0.0,0.0,0.30580136,0.00524659,0.0,0.0,0.01049318,0.04719983,0.09899416,0.0,0.43166518
5199,0.5,1.0,0.8535534,0.14644662,0.14644662,0.14644662,0.75555557,0.15339233,0.0,0.0,0.26057032,0.0010493179,0.0,0.0,0.003147954,0.11330559,0.116976306,0.0,0.4512912
5200,0.5,1.0,0.8535534,0.14644662,0.25,0.0669873,0.82222223,0.12192724,0.0,0.0,0.1740413,0.0,0.0,0.0,0.003147954,0.07337314,0.12159137,0.0,0.4366618
5201,0.5,1.0,0.8535534,0.14644662,0.37059048,0.017037086,0.7888889,0.06784661,0.0,0.0,0.07571288,0.0,0.0,0.0,0.003147954,0.121699505,0.017707618,0.0,0.4719836
5202,0.5,1.0,0.8535534,0.14644662,0.5,0.0,0.85555553,0.01671583,0.0,0.0,0.0147492625,0.0,0.0,0.0,0.00524659,0.11173481,0.0,0.0,0.47171298
5203,0.5,1.0,0.8535534,0.14644662,0.62940955,0.017037086,0.8888889,0.0,0.0,0.015732547,0.0,0.0,0.0,0.0,0.0,0.11060579,0.0,0.0,0.47132275
5204,0.5,1.0,0.8535534,0.14644662,0.75,0.0669873,0.8888889,0.0,0.0,0.055063915,0.0,0.0,0.0,0.0,0.0,0.20731743,0.0,0.0,0.50475025
5205,0.5,1.0,0.8535534,0.14644662,0.8535534,0.14644662,0.9222222,0.0,0.0,0.17207474,0.0,0.0,0.0,0.0010493179,0.0,0.14100552,0.0,0.0,0.48183015
5206,0.5,1.0,0.8535534,0.14644662,0.9330127,0.25,0.9222222,0.0,0.0,0.24680433,0.0,0.0,0.0,0.05561385,0.0,0.17109108,0.0,0.0,0.49222893
5207,0.5,1.0,0.8535534,0.14644662,0.9829629,0.37059048,0.8888889,0.0,0.0,0.35889873,0.0,0.0,0.0,0.14165792,0.0,0.1605005,0.0,0.0,0.4885684
5208,0.5,1.0,0.8535534,0.14644662,1.0,0.5,0.75555557,0.0,0.0,0.37659785,0.0,0.0,0.0,0.067156345,0.0,0.1338081,0.0,0.0,0.47934243
5209,0.5,1.0,0.8535534,0.8535534,0.9829629,0.62940955,0.3,0.0,0.015732547,0.2428712,0.0,0.0,0.0,0.011542497,0.0,0.1265027,0.0,0.0,0.47681737
5210,0.5,1.0,0.8535534,0.8535534,0.9330127,0.75,0.8888889,0.0,0.055063915,0.30580136,0.0,0.0,0.0,0.01049318,0.0,0.15797251,0.0,0.0,0.48769462
5211,0.5,1.0,0.8535534,0.8535534,0.8535534,0.8535534,0.8888889,0.0,0.17207474,0.26057032,0.0,0.0,0.0010493179,0.003147954,0.0,0.1327564,0.0,0.0,0.4789789
5212,0.5,1.0,0.8535534,0.8535534,0.75,0.9330127,0.96666664,0.0,0.24680433,0.1740413,0.0,0.0,0.05561385,0.003147954,0.0,0.02887556,0.0,0.0,0.44307348
5213,0.5,1.0,0.8535534,0.8535534,0.62940955,0.9829629,0.96666664,0.0,0.35889873,0.07571288,0.0,0.0,0.14165792,0.003147954,0.0,0.03069424,0.0,0.0,0.44370207
5214,0.5,1.0,0.8535534,0.8535534,0.5,1.0,0.8888889,0.0,0.37659785,0.0147492625,0.0,0.0,0.067156345,0.00524659,0.0,0.03309462,0.0,0.0,0.44453174
5215,0.5,1.0,0.8535534,0.8535534,0.37059048,0.9829629,0.82222223,0.015732547,0.2428712,0.0,0.012782694,0.0,0.011542497,0.0,0.003147954,0.15254839,0.4354436,0.0,0.40777886
5216,0.5,1.0,0.8535534,0.8535534,0.25,0.9330127,0.82222223,0.055063915,0.30580136,0.0,0.058013767,0.0,0.01049318,0.0,0.0073452257,0.05895867,0.6764963,0.0,0.33222854
5217,0.5,1.0,0.8535534,0.8535534,0.14644662,0.8535534,0.7888889,0.17207474,0.26057032,0.0,0.15929204,0.0010493179,0.003147954,0.0,0.0020986358,0.0,0.846799,0.2641093,0.37509054
5218,0.5,1.0,0.8535534,0.8535534,0.0669873,0.75,0.75555557,0.24680433,0.1740413,0.0,0.25762045,0.05561385,0.003147954,0.0,0.0010493179,0.07798242,0.9321042,0.45141265,0.3599666
5219,0.5,1.0,0.8535534,0.8535534,0.017037086,0.62940955,0.75555557,0.35889873,0.07571288,0.0,0.2861357,0.14165792,0.003147954,0.0,0.009443861,0.04113264,0.94159466,0.638716,0.34552893
5220,0.5,1.0,0.8535534,0.8535534,0.0,0.5,0.82222223,0.37659785,0.0147492625,0.0,0.32350048,0.067156345,0.00524659,0.0,0.01049318,0.011253246,0.88799846,0.8260193,0.344807
5221,0.5,1.0,0.8535534,0.8535534,0.017037086,0.37059048,0.75555557,0.2428712,0.0,0.0,0.37659785,0.011542497,0.0,0.0,0.006295908,0.014115031,0.7718221,0.98274714,0.35568476
5222,0.5,1.0,0.8535534,0.8535534,0.0669873,0.25,0.6666667,0.30580136,0.0,0.0,0.67453295,0.01049318,0.0,0.0,0.76390344,0.0030949577,0.5979173,0.99668837,0.33198777
5223,0.5,1.0,0.8535534,0.8535534,0.14644662,0.14644662,0.7,0.26057032,0.0,0.0,0.5663717,0.003147954,0.0,0.0,0.65162647,0.004879282,0.37126833,0.99792844,0.36868343
5224,0.5,1.0,0.8535534,0.8535534,0.25,0.0669873,0.7888889,0.1740413,0.0,0.0,0.3117011,0.003147954,0.0,0.0,0.23504722,0.0046387534,0.11923414,0.99803877,0.41336635
5225,0.5,1.0,0.8535534,0.8535534,0.37059048,0.017037086,0.75555557,0.07571288,0.0,0.0,0.08947886,0.003147954,0.0,0.0,0.05141658,0.00010309791,0.008169834,0.99804854,0.43166783
